gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	subtype
Ifit2	1.2206778724481838e-18	1.2403896794946003	0.716	0.03	2.5698931248651614e-14	5.287375649196426e-12	1.247337290957973	0.702	0.029	1.1131511954253237e-7	5.287375649196426e-12	2.44135574489638e-18	Valve
Ifit3	1.7227342076887777e-18	1.2573505442116135	0.764	0.061	3.6268723274471836e-14	1.431686245500302e-9	1.023095062007713	0.692	0.057	3.0141290526517857e-5	1.431686245500302e-9	3.4454684153775594e-18	Valve
Thbs1	9.456468107999559e-18	1.1764725011271187	0.851	0.333	1.9908702307771471e-13	1.442938706567726e-14	1.192011890856341	0.911	0.371	3.0378188589370334e-10	1.442938706567726e-14	1.8912936215999155e-17	Valve
Cd47	2.6673026748352188e-17	0.7892433800682546	0.899	0.515	5.615472321330586e-13	5.922820721899507e-9	0.5972616724091393	0.87	0.6	1.246931446581503e-4	5.922820721899507e-9	5.3346053496704525e-17	Valve
Usp18	3.874783023614402e-17	1.2237738953166377	0.736	0.152	8.1575806996154e-13	1.231007679848686e-13	1.2914211960868747	0.781	0.114	2.5916404683854388e-9	1.231007679848686e-13	7.749566047228827e-17	Valve
Tspo	4.347162249370625e-17	0.9237894557165591	0.892	0.515	9.152080683599977e-13	3.7654556228532483e-13	1.0104245797206495	0.873	0.457	7.927413722792944e-9	3.7654556228532483e-13	8.694324498741271e-17	Valve
Bst2	5.611604510835799e-17	0.687164994453294	0.926	0.712	1.1814110976662609e-12	2.282113976801574e-13	0.6505510935699768	0.978	0.771	4.804534555360353e-9	2.282113976801574e-13	1.1223209021671623e-16	Valve
Gbp5	8.210840582137065e-17	1.1249393429269245	0.709	0.106	1.7286282677573163e-12	2.704436448496996e-13	1.2312033594370384	0.771	0.114	5.6936500550207254e-9	2.704436448496996e-13	1.6421681164274174e-16	Valve
Samd9l	8.274181210209724e-17	1.0933954893365503	0.784	0.227	1.7419633701854531e-12	6.947141859807071e-10	0.9736196971229537	0.752	0.257	1.4625817757451827e-5	6.947141859807071e-10	1.654836242041948e-16	Valve
Ifi204	1.712494188885295e-16	1.1759570770067653	0.655	0.015	3.6053140158602116e-12	7.36392947538796e-9	0.9956353813352528	0.606	0.029	1.5503280724534272e-4	7.36392947538796e-9	3.424988377770607e-16	Valve
Tap1	3.4969906589668834e-16	1.0230919803628011	0.791	0.212	7.36221443432298e-12	2.7570302541930603e-12	1.0844292694043007	0.79	0.257	5.80437579415265e-8	2.7570302541930603e-12	6.993981317933761e-16	Valve
Trim30a	6.995158307373734e-16	1.040787247400803	0.709	0.091	1.472690678451392e-11	8.307380433223689e-15	1.3187469956388547	0.803	0.057	1.7489528026065834e-10	8.307380433223689e-15	1.3990316614747454e-15	Valve
Herc6	1.6549877168036383e-15	0.9957364842367734	0.682	0.106	3.4842456401866994e-11	5.891439844681487e-10	1.0080920009753926	0.695	0.143	1.2403248305007934e-5	5.891439844681487e-10	3.3099754336072817e-15	Valve
Irf8	1.7373580359603258e-15	0.9753834395132257	0.75	0.273	3.657659873107274e-11	1.5286353813627454e-9	0.8980002376320897	0.768	0.314	3.218236068382988e-5	1.5286353813627454e-9	3.474716071920653e-15	Valve
Oasl2	2.503828749594779e-15	1.0102130690354567	0.628	0.03	5.2713106665218876e-11	8.873826890698219e-14	1.1814529656304202	0.756	0	1.868206775298696e-9	8.873826890698219e-14	5.007657499189568e-15	Valve
Xdh	2.6293003463131192e-15	1.0651360887375083	0.649	0.045	5.53546601909301e-11	3.816778591794392e-13	1.3338187839492228	0.733	0	8.035463969304733e-9	3.816778591794392e-13	5.258600692626235e-15	Valve
H2-Q4	2.655764653711282e-15	0.9244331449977353	0.845	0.409	5.591181325458362e-11	4.102693390847041e-14	1.0667112595638444	0.879	0.371	8.637400395750276e-10	4.102693390847041e-14	5.311529307422582e-15	Valve
H2-K1	3.5040622976208203e-15	0.5220095127564879	0.98	0.773	7.377102355181114e-11	2.3594080968678594e-14	0.42980716983201384	0.994	0.886	4.967261866335905e-10	2.3594080968678594e-14	7.008124595241634e-15	Valve
Irgm1	3.780188492020292e-15	1.0430476992846094	0.791	0.303	7.958430832250321e-11	5.944449889194294e-12	1.0387802340605383	0.829	0.286	1.2514850351720748e-7	5.944449889194294e-12	7.560376984040572e-15	Valve
Akap12	4.078466920189089e-15	1.2218181305766382	0.743	0.212	8.586396407074089e-11	5.528513221437495e-9	1.0626765207332676	0.698	0.171	1.1639178885092359e-4	5.528513221437495e-9	8.156933840378197e-15	Valve
Psme1	4.723722674029912e-15	0.7445107142514711	0.892	0.591	9.944853345635175e-11	8.191588058799144e-8	0.5282237941071775	0.883	0.686	0.001724575034018984	8.191588058799144e-8	9.447445348059788e-15	Valve
Parp14	5.88998886912398e-15	1.0158717267373496	0.777	0.303	1.2400193566166715e-10	2.037968758071699e-12	1.0793144602171418	0.819	0.257	4.2905356263683474e-8	2.037968758071699e-12	1.1779977738247914e-14	Valve
Ifitm3	6.1389061889910044e-15	0.31259927690460465	1	0.939	1.292423919968276e-10	1.643959417147161e-10	0.2559086466936189	1	0.971	3.461027760919918e-6	1.643959417147161e-10	1.2277812377982009e-14	Valve
AA467197	1.2093583049246526e-14	1.2625264376801333	0.588	0	2.546062039357871e-10	3.909542725435788e-11	1.243491901658919	0.657	0	8.230760299859964e-7	3.909542725435788e-11	2.4187166098492873e-14	Valve
Isg20	1.3413349985422061e-14	1.0338232959202731	0.649	0.061	2.8239125724309064e-10	1.1589142884944308e-10	1.0725565199046685	0.651	0.029	2.439862251567325e-6	1.1589142884944308e-10	2.682669997084386e-14	Valve
Serping1	3.164986014982664e-14	1.1021118269720107	0.703	0.167	6.663245057343002e-10	3.0340786803289824e-10	1.0684842816723579	0.752	0.143	6.3876458456966065e-6	3.0340786803289824e-10	6.329972029965219e-14	Valve
Emp1	3.1845920076493135e-14	0.7614037578293731	0.878	0.545	6.7045215537041e-10	1.5202718663519507e-8	0.6483913512705757	0.933	0.571	3.200628360230762e-4	1.5202718663519507e-8	6.369184015298521e-14	Valve
Ifit1	4.5676723376702303e-14	0.9411119209695755	0.635	0.045	9.616320572497136e-10	5.903425182868202e-9	0.9475051030979794	0.622	0.057	1.2428481037492426e-4	5.903425182868202e-9	9.13534467534023e-14	Valve
Ascc3	6.633317653995055e-14	0.8703269769468363	0.723	0.242	1.396512365695579e-9	1.8201772607612197e-6	0.6547503081975738	0.657	0.257	0.03832019187080596	1.8201772607612197e-6	1.3266635307989626e-13	Valve
Samhd1	6.973991571404987e-14	0.9668607414120434	0.743	0.303	1.4682344455278918e-9	9.296721364058341e-10	0.9624613757744238	0.8	0.371	1.9572387487752027e-5	9.296721364058341e-10	1.3947983142809473e-13	Valve
Cmpk2	8.160891196160041e-14	1.0337426483425531	0.635	0.061	1.7181124235275733e-9	1.4263324214696554e-11	1.1607067764062429	0.721	0.029	3.002857646920066e-7	1.4263324214696554e-11	1.6321782392319415e-13	Valve
Stat2	9.360922207727436e-14	0.9060801656265878	0.669	0.136	1.970754952392857e-9	7.568871457190115e-8	0.7357898218214232	0.667	0.229	0.001593474507882235	7.568871457190115e-8	1.8721844415453976e-13	Valve
Helz2	1.1707730617663692e-13	0.8966836689921152	0.615	0.076	2.464828526936737e-9	1.2034755459782087e-9	0.9030968113242469	0.689	0.229	2.5336770669479228e-5	1.2034755459782087e-9	2.3415461235326006e-13	Valve
Ifit3b	1.2620920930254157e-13	0.85755577967156	0.568	0.015	2.657082483446408e-9	5.564789011620898e-6	0.5776696251159267	0.46	0.029	0.11715550306165476	5.564789011620898e-6	2.524184186050665e-13	Valve
Slfn9	1.3439725822970487e-13	0.8860001889761004	0.588	0.045	2.8294654775099765e-9	1.565855700674467e-9	1.015310529915375	0.606	0.029	3.296596006629955e-5	1.565855700674467e-9	2.687945164593909e-13	Valve
Smchd1	1.6488801590430024e-13	1.018170279483558	0.709	0.258	3.4713873988332327e-9	3.409599152012153e-8	0.8553707619077509	0.708	0.286	7.178229094731186e-4	3.409599152012153e-8	3.2977603180857316e-13	Valve
Stat1	2.2141847250352896e-13	0.8585876913113706	0.676	0.167	4.661523101616795e-9	2.6955719137144995e-6	0.6833098993828614	0.692	0.371	0.056749875499431356	2.6955719137144995e-6	4.4283694500700864e-13	Valve
Cfb	2.379824134750058e-13	0.9136740407681372	0.764	0.333	5.0102437508892975e-9	2.2433413655863736e-7	0.7126559146213978	0.825	0.457	0.004722906576968992	2.2433413655863736e-7	4.759648269499539e-13	Valve
Oasl1	3.76464378780652e-13	0.8258043516717805	0.541	0	7.925704566469067e-9	4.223620440938436e-8	0.8153221902554193	0.54	0.029	8.891988114307689e-4	4.223620440938436e-8	7.529287575611616e-13	Valve
F830016B08Rik	3.76464378780652e-13	0.8996646270261455	0.541	0	7.925704566469067e-9	1.1411871686918858e-10	1.1238424952935036	0.638	0	2.402541346247027e-6	1.1411871686918858e-10	7.529287575611616e-13	Valve
Tor1aip2	3.981358590965106e-13	0.8742542519457402	0.716	0.273	8.381954241558837e-9	1.0040850908038442e-6	0.6590275272204431	0.711	0.4	0.021139003416693333	1.0040850908038442e-6	7.962717181928624e-13	Valve
Adm	4.641615582943224e-13	1.2052232433620178	0.662	0.167	9.771993286770369e-9	4.734833699800869e-10	1.2470734141652886	0.638	0.057	9.96824538819077e-6	4.734833699800869e-10	9.28323116588427e-13	Valve
Pnp	7.307178809704181e-13	0.774638700176729	0.831	0.53	1.5383803548070214e-8	8.741306317442798e-9	0.7157410716796192	0.813	0.514	1.8403072190112323e-4	8.741306317442798e-9	1.4614357619402983e-12	Valve
9930111J21Rik2	7.636578137813975e-13	0.9165643480310133	0.682	0.182	1.607728795353976e-8	1.0933558287519719e-7	0.7506125702295299	0.686	0.229	0.0023018420262715263	1.0933558287519719e-7	1.5273156275622108e-12	Valve
Daxx	7.916624201631474e-13	0.8657429166254782	0.635	0.136	1.666686893169474e-8	6.636038865008893e-8	0.7915265273030514	0.644	0.171	0.0013970852622503223	6.636038865008893e-8	1.5833248403256628e-12	Valve
H2-Q6	1.0212193448665617e-12	0.9137571287895863	0.682	0.227	2.1499730867475724e-8	3.5470205881373074e-12	1.0761665312277988	0.775	0.229	7.467542444205473e-8	3.5470205881373074e-12	2.0424386897320802e-12	Valve
Gbp6	1.1503162852662672e-12	0.9378783669852216	0.669	0.167	2.421760875371072e-8	1.6217705265521188e-9	0.9355681153783029	0.752	0.171	3.414313489550176e-5	1.6217705265521188e-9	2.3006325705312108e-12	Valve
Gm4951	1.3996424227958703e-12	0.8934428842631361	0.655	0.106	2.9466671927121457e-8	1.1368670645039113e-9	1.0210608170697322	0.61	0.029	2.3934462309000847e-5	1.1368670645039113e-9	2.7992848455897724e-12	Valve
Phf11d	1.484476615777727e-12	0.9195927416608536	0.743	0.273	3.1252686191968484e-8	1.114504716314539e-6	0.7480102356987945	0.692	0.286	0.02346366779256999	1.114504716314539e-6	2.968953231553242e-12	Valve
Sp100	1.490733407205169e-12	0.778524761566983	0.628	0.076	3.1384410421890425e-8	1.1260443925224986e-7	0.8079065716197048	0.565	0.086	0.0023706612595776164	1.1260443925224986e-7	2.9814668144081086e-12	Valve
Tapbp	1.7486343065979525e-12	0.8327874430520232	0.77	0.409	3.6813998056806695e-8	4.1544656525436337e-7	0.718969597725129	0.781	0.457	0.008746396538300113	4.1544656525436337e-7	3.4972686131928366e-12	Valve
Slfn2	1.958829715808623e-12	0.8166636395948973	0.818	0.424	4.1239242006918936e-8	1.830360751299441e-7	0.7228479851885771	0.762	0.486	0.003853458489710713	1.830360751299441e-7	3.917659431613402e-12	Valve
Upp1	1.9948267075482267e-12	0.9256118670704561	0.689	0.197	4.199708667401282e-8	7.65198373109983e-7	0.7389513962200361	0.692	0.286	0.016109721349084474	7.65198373109983e-7	3.9896534150924725e-12	Valve
B2m	2.427870510107453e-10	0.34400372799147183	0.973	0.879	5.111395784929221e-6	2.8342716420010863e-12	0.3285262079408071	0.994	0.943	5.966992087904887e-8	2.427870510107453e-10	5.668543283994126e-12	Valve
Gbp3	2.8529752471448895e-12	0.9367660665760448	0.628	0.152	6.006368787814136e-8	3.321757220159061e-5	0.5829249426723071	0.705	0.343	0.6993295475600871	3.321757220159061e-5	5.705950494281638e-12	Valve
Noct	4.314276535309165e-12	0.9370648656300904	0.682	0.227	9.082846389786385e-8	7.988993301530248e-6	0.682751318420646	0.651	0.286	0.1681922759771163	7.988993301530248e-6	8.628553070599705e-12	Valve
Eif2ak2	4.379367813715536e-12	0.8288398160660265	0.655	0.212	9.219883058215318e-8	2.225931350102842e-9	0.8772862678892668	0.686	0.2	4.686253271371513e-5	2.225931350102842e-9	8.758735627411873e-12	Valve
Gm20559	5.211962105621551e-12	0.8543719336182636	0.615	0.152	1.0972743820965052e-7	7.995293180710212e-10	1.001135639208531	0.667	0.143	1.683249073334921e-5	7.995293180710212e-10	1.042392421121591e-11	Valve
H2-Q7	4.241733324816954e-7	0.5584238337227035	0.818	0.47	0.008930121168737133	5.266152279293079e-12	1.0271747735466243	0.832	0.371	1.1086830393595719e-7	4.241733324816954e-7	1.0532304558558418e-11	Valve
Ifi35	5.400870226289629e-12	0.8733813207989427	0.662	0.227	1.1370452087407556e-7	3.0115457962250617e-7	0.7474231837538036	0.648	0.229	0.006340207364792623	3.0115457962250617e-7	1.0801740452550076e-11	Valve
Tor3a	5.687540008742436e-12	0.8780854939335974	0.649	0.182	1.197397798040545e-7	1.2602421467669913e-9	0.9613471502167951	0.657	0.143	2.6531877915885467e-5	1.2602421467669913e-9	1.1375080017452503e-11	Valve
Lgals9	5.772994672385533e-12	0.81417331206063015	0.784	0.424	1.2153885683773263e-7	4.38515043447968e-7	0.6812445958500297	0.841	0.514	0.00923205720971007	4.38515043447968e-7	1.1545989344737717e-11	Valve
Ccnd1	5.903499689465582e-12	0.856648559674291	0.811	0.409	1.242863789623189e-7	1.774050931498133e-8	0.6679463951021396	0.86	0.571	3.7349094260830194e-4	1.774050931498133e-8	1.1806999378896284e-11	Valve
Tgtp1	6.287102956944038e-12	0.745335352743942	0.527	0.03	1.3236237855254283e-7	5.953230272432585e-5	0.5962604823412005	0.454	0.143	1	5.953230272432585e-5	1.2574205913848533e-11	Valve
Ly6a	2.814442794693363e-8	0.641014368147484	0.743	0.258	5.925246415667937e-4	7.229154991165021e-12	1.1064066244833732	0.873	0.229	1.5219540002899718e-7	2.814442794693363e-8	1.4458309982277775e-11	Valve
Fndc3a	7.667228566895861e-12	0.8141740819843586	0.709	0.303	1.6141816301885856e-7	9.699157812312772e-9	0.8579550581370663	0.714	0.343	2.041963694226208e-4	9.699157812312772e-9	1.533445713373292e-11	Valve
Ifih1	8.487339577765915e-12	0.8403031835847572	0.608	0.152	1.7868396013070581e-7	1.1416179780435859e-8	0.8709451970426829	0.629	0.086	2.4034483291751613e-4	1.1416179780435859e-8	1.6974679155459782e-11	Valve
Ifi211	9.52132887487897e-12	0.8980920680034772	0.493	0	2.0045253680282697e-7	6.44823097277413e-8	0.8875228212702633	0.578	0.057	0.0013575460666981377	6.44823097277413e-8	1.9042657749667264e-11	Valve
Actn1	1.0148408104126772e-11	0.7536448742486513	0.784	0.379	2.1365443581618094e-7	1.5030528120426038e-8	0.8162108015231925	0.749	0.371	3.164377085193294e-4	1.5030528120426038e-8	2.0296816208150548e-11	Valve
Gm47283	1.0467379882638161e-11	0.8484810822199036	0.75	0.333	2.203697486691812e-7	3.155773073155364e-7	0.7067806378363708	0.806	0.429	0.006643849050913988	3.155773073155364e-7	2.093475976516674e-11	Valve
Trafd1	1.0845601898587183e-11	0.8471060716508148	0.622	0.182	2.2833245677095596e-7	4.002775508848278e-10	0.9828077338102542	0.686	0.171	8.427043278778279e-6	4.002775508848278e-10	2.169120379705669e-11	Valve
Tnfrsf12a	1.1395444452119464e-11	0.8483890902501582	0.723	0.364	2.399082920504711e-7	1.3096839348759234e-6	0.7654008327945213	0.673	0.286	0.027572775880942816	1.3096839348759234e-6	2.2790888904109057e-11	Valve
Tgtp2	1.2951217470935776e-11	0.7274780569104077	0.581	0.061	2.726619814156109e-7	2.555479922964574e-6	0.7020993463535355	0.508	0.114	0.05380051881817318	2.555479922964574e-6	2.5902434941703812e-11	Valve
Aftph	2.3417282741256968e-11	0.8057104625840371	0.581	0.106	4.930040535516829e-7	4.407372585587626e-7	0.7451396722523331	0.578	0.114	0.00927884150443763	4.407372585587626e-7	4.6834565481965495e-11	Valve
Etnk1	5.878717425674653e-10	0.7022305285343323	0.716	0.364	1.2376463796272846e-5	2.449278580968518e-11	1.0340523902794512	0.775	0.229	5.156466196513021e-7	5.878717425674653e-10	4.898557161877044e-11	Valve
Nampt	2.65281453191646e-11	0.7736714537304356	0.669	0.242	5.584970434043723e-7	1.3454399745839979e-9	0.8869709996685644	0.737	0.257	2.8325547784916908e-5	1.3454399745839979e-9	5.3056290637625363e-11	Valve
Parp12	2.916648804623225e-11	0.7124615043480487	0.554	0.076	6.140420728373275e-7	7.54566800333846e-6	0.6050229755401776	0.498	0.114	0.15885894847428458	7.54566800333846e-6	5.833297609161376e-11	Valve
Phf11b	2.9267486481415584e-11	0.7838091917896263	0.507	0.015	6.161683928932423e-7	1.040044896098172e-9	0.9049476242203977	0.597	0	2.1896065197554815e-5	1.040044896098172e-9	5.853497296197443e-11	Valve
March5	3.0069351595065564e-11	0.8422755037010348	0.696	0.318	6.330500591309153e-7	6.8442012409968665e-9	0.8824136069337041	0.708	0.257	1.4409096872670704e-4	6.8442012409968665e-9	6.013870318922694e-11	Valve
Rhoc	3.0364154656222536e-11	0.7156467005405245	0.804	0.53	6.39256547977453e-7	8.973142095227816e-9	0.6766855951432996	0.81	0.543	1.889115605308312e-4	8.973142095227816e-9	6.072830931152309e-11	Valve
Tnc	3.11542377393059e-11	1.1131734107852704	0.649	0.242	6.558901671256071e-7	7.414447980742629e-8	0.9224981498930224	0.711	0.286	0.0015609637333857456	7.414447980742629e-8	6.23084754776412e-11	Valve
H2-D1	3.784885007290166e-11	0.25273601940492596	0.953	0.939	7.968318405847987e-7	4.887642069774705e-9	0.3562896646328404	0.971	0.857	1.0289952849496687e-4	4.887642069774705e-9	7.569770014437069e-11	Valve
C2	3.859398210667718e-11	0.7916091961426345	0.568	0.091	8.125191052918746e-7	4.353033519211215e-9	0.9333390737523128	0.603	0.057	9.164441467995371e-5	4.353033519211215e-9	7.718796421186473e-11	Valve
Angpt2	4.593859096397904e-11	0.941238244793623	0.703	0.273	9.671451555646508e-7	1.0834804532064092e-10	1.221829438880142	0.695	0.143	2.2810513981354534e-6	1.0834804532064092e-10	9.187718192584761e-11	Valve
Cycs	4.8893653999751576e-11	0.7777579918285862	0.75	0.409	1.0293580976567698e-6	8.380589508513715e-4	0.43966626491386296	0.67	0.429	1	8.380589508513715e-4	9.778730799711244e-11	Valve
Eif5a	5.3320988536245563e-11	0.5800149003450208	0.892	0.606	1.122566771653578e-6	5.017338088945977e-7	0.5506849509372822	0.832	0.514	0.010563001878657965	5.017338088945977e-7	1.0664197706964793e-10	Valve
Sfrp1	5.52241980012074e-11	0.6821776866812378	0.466	0	1.1626350405194194e-6	1.733184114181325e-7	0.7500288848065558	0.489	0	0.0036488725155859433	1.733184114181325e-7	1.104483959993651e-10	Valve
S1pr1	5.637109546322367e-11	0.6537184329548621	0.831	0.5	1.1867806727872479e-6	9.183681801164762e-9	0.6417353949601038	0.851	0.543	1.9334405295992174e-4	9.183681801164762e-9	1.1274219092326938e-10	Valve
Rock2	2.6019662366111625e-5	0.4408834107813566	0.764	0.5	0.5477919517937481	6.644600167857535e-11	0.8507863673498915	0.863	0.4	1.3988876733390469e-6	2.6019662366111625e-5	1.328920033527356e-10	Valve
Fubp1	7.043959410221148e-11	0.6858480587679447	0.736	0.364	1.4829647746338582e-6	0.006887301736115166	0.34177041143953324	0.676	0.457	1	0.006887301736115166	1.4087918819946075e-10	Valve
Msn	7.397579531460157e-11	0.5745718953804968	0.865	0.561	1.557412418758307e-6	4.0987224780169236e-6	0.4491830711756961	0.87	0.629	0.08629040432969029	4.0987224780169236e-6	1.4795159062373072e-10	Valve
Ifi47	8.307827139288656e-11	0.8338433123493625	0.682	0.242	1.7490468476344407e-6	6.533410199264941e-5	0.5688918621949386	0.686	0.371	1	6.533410199264941e-5	1.6615654277887107e-10	Valve
Rtp4	1.5110790694203167e-10	0.7302372497809817	0.595	0.136	3.181274764850593e-6	8.308413161016518e-9	0.856286424917899	0.6	0.086	1.7491702227888075e-4	8.308413161016518e-9	3.022158138612291e-10	Valve
Tap2	1.5458712176487012e-10	0.7687742540142564	0.669	0.288	3.2545226745158107e-6	1.688160034070092e-6	0.6783374756052719	0.67	0.343	0.035540833197277646	1.688160034070092e-6	3.0917424350584253e-10	Valve
Znfx1	1.5924132892426062e-10	0.7134522517256427	0.568	0.152	3.352507697842459e-6	1.1933283533050951e-7	0.7553191211066846	0.565	0.114	0.0025123141822132166	1.1933283533050951e-7	3.184826578231629e-10	Valve
Plaur	1.6592017662731142e-10	0.8269418872802838	0.709	0.348	3.4931174785347875e-6	7.419864329489581e-6	0.671980893574207	0.654	0.314	0.15621040372874415	7.419864329489581e-6	3.318403532270929e-10	Valve
Psmb8	1.6996643820924496e-10	0.7610819713567526	0.77	0.47	3.578303423619234e-6	2.2466563298965373e-7	0.7444832099574658	0.778	0.457	0.00472988557133118	2.2466563298965373e-7	3.399328763896013e-10	Valve
Pml	1.704628036585399e-10	0.674392247967372	0.554	0.106	3.588753405423241e-6	4.4319217534433783e-7	0.7029861896657558	0.546	0.114	0.009330524867524344	4.4319217534433783e-7	3.4092560728802143e-10	Valve
Ncl	2.0044551481815902e-10	0.5372442769293024	0.892	0.606	4.2199794234667014e-6	0.002014745804099356	0.27895772418995324	0.825	0.714	1	0.002014745804099356	4.008910295961385e-10	Valve
Ube2l6	2.1899080425794853e-10	0.7644794532588853	0.622	0.182	4.6104134020425906e-6	6.25081579140294e-8	0.7686462194980117	0.61	0.171	0.001315984248564061	6.25081579140294e-8	4.3798160846793883e-10	Valve
Nlrc5	2.2710278175325346e-10	0.6178904624004642	0.486	0.045	4.781194864251245e-6	7.240841302253665e-7	0.6616128799333344	0.476	0.029	0.01524414319363464	7.240841302253665e-7	4.5420556345492983e-10	Valve
Serpina3f	2.9130991957772337e-10	0.7867466762537618	0.5	0.061	6.13294773686981e-6	3.941092754412748e-8	0.8402922910225025	0.578	0.057	8.297182575865158e-4	3.941092754412748e-8	5.826198390705835e-10	Valve
Cflar	2.916629487391867e-10	0.6782039539281896	0.764	0.394	6.140380059806098e-6	3.2706535002813446e-7	0.7073403765285958	0.714	0.343	0.0068857068141423144	3.2706535002813446e-7	5.833258973933048e-10	Valve
Rnf19b	4.492044879159263e-10	0.7550415809623571	0.73	0.348	9.457102084093997e-6	3.6977940251076107e-10	0.913422466407705	0.784	0.314	7.784965761059052e-6	4.492044879159263e-10	7.395588048847832e-10	Valve
Parp3	3.886458407249334e-10	0.7174758876437529	0.588	0.182	8.182160884782023e-6	3.885839257545047e-8	0.7797059400660237	0.578	0.086	8.180857388909587e-4	3.885839257545047e-8	7.77291681298819e-10	Valve
Sema7a	4.662224057213003e-10	0.7633216743401816	0.568	0.121	9.815380307650535e-6	3.5603115674712066e-8	0.9391927338451139	0.6	0.143	7.495523942997131e-4	3.5603115674712066e-8	9.324448112252367e-10	Valve
Cd63	4.775094447139265e-10	0.5572471431898527	0.858	0.591	1.0053006339562293e-5	1.7825205971807132e-6	0.5583728806764479	0.841	0.514	0.037527406132445554	1.7825205971807132e-6	9.55018889199837e-10	Valve
Srsf2	5.986601570013077e-10	0.6316509160931919	0.818	0.439	1.2603592285348531e-5	2.768751322855706e-6	0.5874691672231889	0.768	0.457	0.05829052160008118	2.768751322855706e-6	1.1973203136442185e-9	Valve
Cct3	7.193688667284377e-10	0.7038397638225784	0.689	0.364	1.5144872751233798e-5	2.964614212308623e-5	0.5430506183161181	0.606	0.343	0.6241402301173343	2.964614212308623e-5	1.438737732939381e-9	Valve
Ifi203	7.223935632814117e-10	0.749758910746918	0.473	0.03	1.520855168776356e-5	2.780955808189657e-6	0.7424702097579168	0.559	0.143	0.058547462629816846	2.780955808189657e-6	1.4447871260409686e-9	Valve
Ranbp1	7.269516580711106e-10	0.7366034772628911	0.703	0.424	1.530451325737109e-5	0.005366473666055267	0.3349467490699438	0.702	0.571	1	0.005366473666055267	1.4539033156137594e-9	Valve
Aida	8.082689685409185e-10	0.6889621646594235	0.642	0.242	1.701648659469196e-5	8.58944868249056e-9	0.8441512532710065	0.663	0.229	1.8083366311247374e-4	8.58944868249056e-9	1.6165379364285338e-9	Valve
Casp4	8.98624941916337e-10	0.7362631539004674	0.642	0.273	1.8918750902164644e-5	0.007507509231644452	0.3447580087033624	0.613	0.4	1	0.007507509231644452	1.7972498830251416e-9	Valve
Dgkh	9.801005828942643e-10	0.646919967396225	0.453	0.03	2.0634057571672946e-5	4.1496510143670056e-4	0.5394679296615575	0.451	0.2	1	4.1496510143670056e-4	1.9602011648279283e-9	Valve
Sdc3	1.0559378899711919e-9	0.6470259265249432	0.52	0.106	2.2230660397563504e-5	6.227025341038234e-5	0.583104939502852	0.514	0.229	1	6.227025341038234e-5	2.1118757788273753e-9	Valve
Pakap.1	1.1307928165825826e-9	0.6673536434175534	0.716	0.348	2.3806581167513113e-5	0.049190487622429196	0.2519108274162599	0.698	0.571	1	0.049190487622429196	2.2615856318864723e-9	Valve
Dst	1.1503603297439106e-9	0.6688598865119288	0.77	0.424	2.421853602209855e-5	2.437407679468272e-4	0.47554134814857907	0.771	0.457	1	2.437407679468272e-4	2.300720658164488e-9	Valve
Eif4a1	1.1753888731647468e-9	0.5721366775093364	0.878	0.561	2.4745461946737414e-5	0.0024896362681316223	0.3030803188329141	0.822	0.629	1	0.0024896362681316223	2.35077774494795e-9	Valve
Wnk1	2.1822776406382063e-6	0.5232115654383513	0.797	0.485	0.04594349116835616	1.2074816699659922e-9	0.7880194695606287	0.848	0.4	2.5421111597794034e-5	2.1822776406382063e-6	2.4149633384739644e-9	Valve
Csf1	1.3538747774090027e-9	0.6938106642656726	0.595	0.167	2.8503125688791733e-5	1.56922439725996e-5	0.6485676323674487	0.606	0.257	0.33036881235513943	1.56922439725996e-5	2.7077495529850237e-9	Valve
Slfn5	1.3861453521282664e-9	0.724085594576774	0.764	0.409	2.918251809835639e-5	2.382185607611472e-7	0.7477259118111297	0.765	0.429	0.005015215359704432	2.382185607611472e-7	2.772290702335129e-9	Valve
Parp9	1.43626900173302e-9	0.651808684949845	0.534	0.121	3.0237771293485272e-5	2.2716838245845055e-5	0.5598711009974245	0.508	0.143	0.47825759558977593	2.2716838245845055e-5	2.872538001403167e-9	Valve
Malat1	1.4666454566544469e-9	0.4783806863339861	0.993	0.864	3.087728679894607e-5	1.418623867901578e-6	0.3265365662621189	0.997	0.971	0.029866288290931922	1.418623867901578e-6	2.9332909111578395e-9	Valve
Nts	1.955406514735439e-9	0.8643033904738567	0.764	0.364	4.1167173354725195e-5	9.630765213906135e-5	0.6677572733714716	0.768	0.486	1	9.630765213906135e-5	3.9108130256472504e-9	Valve
Taf1d	1.9575394865152567e-9	0.7549071828895532	0.716	0.364	4.1212078809605697e-5	3.28523624437035e-5	0.5654837458521936	0.759	0.4	0.6916407865272898	3.28523624437035e-5	3.91507896919854e-9	Valve
Plod3	2.0014576866238885e-9	0.6837282272440497	0.595	0.242	4.213668867649272e-5	0.0011644216830893528	0.43002488000871036	0.543	0.371	1	0.0011644216830893528	4.002915369241943e-9	Valve
