gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	subtype
Dusp23	0.003956294170074751	-0.3377139215478344	0.189	0.75	1	0.011775389188086268	-0.2615076130947272	0.136	0.5	1	0.011775389188086268	0.007896936076589338	Cxcl9+ TRC
Fam49a	0.047183099039501804	-0.2981074191362993	0.342	0.75	1	0.003957005151033346	-0.4218388371602211	0.29	0.833	1	0.047183099039501804	0.007898352412301388	Cxcl9+ TRC
Bace2	0.00403004435271843	-0.491738998495441	0.4	1	1	0.020310311156052287	-0.3473992423180244	0.27	0.667	1	0.020310311156052287	0.0080438474479519809	Cxcl9+ TRC
Crip2	0.004034134779051123	-0.6156763530191565	0.413	1	1	0.04423118783576095	-0.4507661805835404	0.386	0.667	1	0.04423118783576095	0.008051995314686694	Cxcl9+ TRC
Smim11	0.0043266012531829835	-0.4355838440866006	0.365	1	1	0.00581474612669218	-0.40949777896745915	0.273	0.833	1	0.00581474612669218	0.008634483027961926	Cxcl9+ TRC
Dcn	0.004854562564767981	-0.37020671751294465	0.955	1	1	0.005541008026912095	-0.27535534878088574	0.963	1	1	0.005541008026912095	0.009685558351840711	Cxcl9+ TRC
Phgdh	0.009678285236827497	-0.5414508452640567	0.272	0.75	1	0.005201775532553933	-0.4777051781772327	0.225	0.667	1	0.009678285236827497	0.010376492596416789	Cxcl9+ TRC
Cir1	0.005242390295602674	-0.4609130921825695	0.246	0.75	1	0.04794188784904754	-0.28539551563416454	0.21	0.5	1	0.04794188784904754	0.010457297935193918	Cxcl9+ TRC
Whamm	0.012181130528862646	-0.28159931284324713	0.309	1	1	0.005267492271871557	-0.4169118500521759	0.231	0.667	1	0.012181130528862646	0.01050723806890889	Cxcl9+ TRC
Id4	0.005363613086717949	-0.2600406101273065	0.09	0.5	1	0.012748569443124838	-0.30097981199346674	0.071	0.333	1	0.012748569443124838	0.010698457828091886	Cxcl9+ TRC
Arl6ip5	0.01605828185925878	-0.4211884454496004	0.546	1	1	0.005584298637798722	-0.6427650867297118	0.419	0.833	1	0.01605828185925878	0.011137412884321322	Cxcl9+ TRC
Anp32a	0.024757282564794245	-0.3253967312252362	0.254	0.75	1	0.005596232153220674	-0.37867715135041935	0.211	0.667	1	0.024757282564794245	0.011161146492128612	Cxcl9+ TRC
Bsg	0.005706796868398803	-0.43950025575232554	0.889	1	1	0.03002968161636954	-0.3293734042069836	0.812	1	1	0.03002968161636954	0.01138102620630044	Cxcl9+ TRC
Igfbp5	0.010931949908334284	-0.7612275233712663	0.486	1	1	0.005754533314547321	-0.789054539051378	0.544	0.833	1	0.010931949908334284	0.011475951975426411	Cxcl9+ TRC
Rabac1	0.005765488604214132	-0.4730570779690031	0.747	1	1	0.007373072513527071	-0.47047196514461065	0.677	1	1	0.007373072513527071	0.011497736349582937	Cxcl9+ TRC
Oaz2	0.006566327265062249	-0.4091439322459476	0.44	1	1	0.027375881681240083	-0.28818735661102707	0.346	0.833	1	0.027375881681240083	0.013089537876372603	Cxcl9+ TRC
Col5a2	0.024225611663638243	-0.37613173245900244	0.509	1	1	0.006772330780661814	-0.5987755921373864	0.464	0.833	1	0.024225611663638243	0.013498797097120931	Cxcl9+ TRC
Fxyd1	0.014947369327218914	-0.5901320764310014	0.343	0.75	1	0.007060598808955919	-0.4269014665997139	0.25	0.667	1	0.014947369327218914	0.014071345562370809	Cxcl9+ TRC
Ddah2	0.043819005574843105	-0.2939372020674258	0.305	0.75	1	0.007462660681855536	-0.6244682603427439	0.264	0.833	1	0.043819005574843105	0.014869630059258567	Cxcl9+ TRC
Pla2g4a	0.0075214160201908025	-0.6088964581415476	0.524	1	1	0.021015669824611644	-0.418978089075688	0.467	0.833	1	0.021015669824611644	0.014986260341432822	Cxcl9+ TRC
Hmgn3	0.03020360416113873	-0.4937824537119836	0.581	1	1	0.007592726677020686	-0.5333324229626192	0.485	1	1	0.03020360416113873	0.015127803855649427	Cxcl9+ TRC
Map1lc3a	0.00818121201251605	-0.46455341180153364	0.409	1	1	0.019796884552662226	-0.3991418961321261	0.363	0.833	1	0.019796884552662226	0.016295491795038364	Cxcl9+ TRC
Snap23	0.04419634706577232	-0.3164063061321555	0.509	1	1	0.008253419200188315	-0.542419284656187	0.391	0.833	1	0.04419634706577232	0.016438719471882593	Cxcl9+ TRC
Mdk	0.014243050752774461	-0.551374645892902	0.482	1	1	0.008297756068748267	-0.5816782179026847	0.424	0.833	1	0.014243050752774461	0.01652665938172008	Cxcl9+ TRC
Thoc7	0.008425174020740807	-0.49062294719666133	0.608	1	1	0.04803354878092322	-0.34096978958869306	0.523	0.833	1	0.04803354878092322	0.01677936448420185	Cxcl9+ TRC
Siva1	0.008578428348641755	-0.4022444541638504	0.281	0.75	1	0.01085248963999786	-0.2971892227250018	0.223	0.667	1	0.01085248963999786	0.017083267264350728	Cxcl9+ TRC
Asah1	0.00876643315967356	-0.44110838543484815	0.412	1	1	0.012362546558036943	-0.36367838699531807	0.337	0.833	1	0.012362546558036943	0.017456015969004098	Cxcl9+ TRC
Nr4a1	0.03510070960334229	-0.5619025610880222	0.48	1	1	0.009932795395606894	-0.4872160378113751	0.443	1	1	0.03510070960334229	0.019766930366842794	Cxcl9+ TRC
Rap2a	0.010152420111931845	-0.47323892215142255	0.529	1	1	0.04933913191655093	-0.32980457204721353	0.453	0.833	1	0.04933913191655093	0.020201768589734527	Cxcl9+ TRC
Dhrs7	0.010361817216984783	-0.43550101084706616	0.243	0.75	1	0.014140592307920436	-0.25671712543701597	0.215	0.667	1	0.014140592307920436	0.020616267177931365	Cxcl9+ TRC
Maged1	0.010517018453431937	-0.5219351484367238	0.609	1	1	0.036500112837654	-0.36119947051827006	0.539	0.833	1	0.036500112837654	0.02092342922971404	Cxcl9+ TRC
Gm13889	0.04863056837686646	-0.438610964729533	0.501	1	1	0.012808077906194681	-0.496164586704566	0.442	1	1	0.04863056837686646	0.025452108952738202	Cxcl9+ TRC
Cst3	0.01289464491737278	-0.4076707748855306	0.875	1	1	0.04290398071086889	-0.4426967993614752	0.84	1	1	0.04290398071086889	0.025623017967200432	Cxcl9+ TRC
Nrp2	0.034697352410035076	-0.4139802970879914	0.273	0.75	1	0.01321539222777285	-0.3404614981156788	0.291	0.833	1	0.034697352410035076	0.02625613786381183	Cxcl9+ TRC
Cbx3	0.027148623382285946	-0.3979374796507128	0.634	1	1	0.014258118112781416	-0.4319916329322293	0.534	0.833	1	0.027148623382285946	0.028312942293444818	Cxcl9+ TRC
Pds5b	0.014732241141688734	-0.3895877741271966	0.277	0.75	1	0.014971325159238739	-0.49222296232177987	0.248	0.667	1	0.014971325159238739	0.029247443354320602	Cxcl9+ TRC
Zcchc3	0.015020993027641903	-0.2599443254252459	0.115	0.5	1	0.01893385837321065	-0.44333275618128465	0.078	0.333	1	0.01893385837321065	0.02981635582374733	Cxcl9+ TRC
Itm2b	0.0246423183847589	-0.26968438001188133	0.951	1	1	0.017175599548136966	-0.2664826696723117	0.931	1	1	0.0246423183847589	0.03405619787643597	Cxcl9+ TRC
Dgcr2	0.028758873272320316	-0.2868081818311796	0.281	0.75	1	0.01727139066290871	-0.2706994762384087	0.229	0.667	1	0.028758873272320316	0.03424448039038663	Cxcl9+ TRC
Pdgfra	0.018271735154965635	-0.5135674542748644	0.495	1	1	0.048540441924869934	-0.3753641323217334	0.478	0.833	1	0.048540441924869934	0.03620961400435808	Cxcl9+ TRC
P3h3	0.03124564687878422	-0.37827496186911636	0.324	0.75	1	0.019890344811947	-0.29479092709881477	0.252	0.667	1	0.03124564687878422	0.039385063807155854	Cxcl9+ TRC
Etfa	0.02089543672228086	-0.440774651553207	0.489	1	1	0.03695903035603207	-0.2714877553184452	0.369	0.833	1	0.03695903035603207	0.04135425416874688	Cxcl9+ TRC
Smarca2	0.022493746315198713	-0.2823953083618311	0.242	0.75	1	0.022847371528536626	-0.2859407119157239	0.223	0.667	1	0.022847371528536626	0.04448152400710491	Cxcl9+ TRC
Hmg20b	0.02335564448238803	-0.4014000186838755	0.345	0.75	1	0.03782992001415642	-0.2866421305581413	0.276	0.667	1	0.03782992001415642	0.046165802835588354	Cxcl9+ TRC
Mphosph6	0.035278384418227185	-0.2861553004176196	0.284	0.75	1	0.025021720588627037	-0.2503129942287994	0.239	0.667	1	0.035278384418227185	0.04941735467603876	Cxcl9+ TRC
Pdgfrb	0.02565678414093069	-0.41764625454944626	0.273	0.75	1	0.03119475653651742	-0.28348000172240717	0.237	0.667	1	0.03119475653651742	0.05065529770940706	Cxcl9+ TRC
Eif3h	0.0419656370725828	-0.33478807570038893	0.832	1	1	0.025870084312801085	-0.44561325817533215	0.751	1	1	0.0419656370725828	0.05107090736325074	Cxcl9+ TRC
Nfix	0.026650846461067867	-0.4595349625263111	0.727	1	1	0.028450421228170403	-0.4535241574668868	0.636	0.833	1	0.028450421228170403	0.05259142530504431	Cxcl9+ TRC
Oxct1	0.032334003246890106	-0.4436221367100387	0.391	0.75	1	0.029083512651844595	-0.5065873555759886	0.294	0.667	1	0.032334003246890106	0.05732117459551919	Cxcl9+ TRC
Smpdl3a	0.03609240305357755	-0.512225081561726	0.38	0.75	1	0.0301562142353743	-0.35797436513155517	0.283	0.667	1	0.03609240305357755	0.05940303121373883	Cxcl9+ TRC
Mrps35	0.03035772110242943	-0.3659094746981808	0.355	0.75	1	0.03613525262117479	-0.2792388403964149	0.272	0.667	1	0.03613525262117479	0.059793850974325984	Cxcl9+ TRC
Rbp1	0.03307924744907662	-0.4197452870820319	0.496	1	1	0.0483463047126824	-0.55143184296684	0.455	0.667	1	0.0483463047126824	0.06506425828635601	Cxcl9+ TRC
Gas7	0.04077925291167298	-0.30487151173365784	0.404	1	1	0.048678889705120895	-0.3871178570034524	0.35	0.667	1	0.048678889705120895	0.07989555835531179	Cxcl9+ TRC
Nxn	0.04456895325813218	-0.4071736967164651	0.386	0.75	1	0.04367247091217779	-0.28539188925277287	0.275	0.667	1	0.04456895325813218	0.08543765710878057	Cxcl9+ TRC
Tmem86a	1.648625114487755e-7	-0.3699285799530666	0.013	0.25	0.003470850453531071	2.0021768250185692e-26	-0.567307042952666	0.008	0.391	4.2151828697115937e-22	1.648625114487755e-7	4.004353650037158e-26	Marco_LEC
Sult1a1	3.198310964411641e-6	-0.2858079867308614	0.013	0.214	0.06733404073375827	1.0112433582378496e-25	-0.5574575435916945	0.013	0.435	2.128970642098145e-21	3.198310964411641e-6	2.0224867164757053e-25	Marco_LEC
Tpbgl	2.5220757829302252e-11	-0.4909841502901738	0	0.286	5.309726145803003e-7	2.084827362663028e-22	-0.40978345335621846	0.018	0.435	4.389187046614473e-18	2.5220757829302252e-11	4.169654725326052e-22	Marco_LEC
Hadh	3.1516882245784963e-6	-0.2901267477439571	0	0.143	0.06635249219205108	5.445254837277136e-19	-0.3546666733153078	0.013	0.348	1.1463895008919554e-14	3.1516882245784963e-6	1.0890509674554275e-18	Marco_LEC
Xlr5c	3.1516882245784963e-6	-0.3062085949874141	0	0.143	0.06635249219205108	6.059676975100681e-19	-0.3043009024884409	0.013	0.348	1.2757437935679465e-14	3.1516882245784963e-6	1.2119353950201357e-18	Marco_LEC
Ltb	1.061730207450459e-14	-0.9548994269334776	0.027	0.5	2.2352606057454513e-10	4.151226334475115e-17	-0.8766393790485295	0.09	0.652	8.739576801970461e-13	1.061730207450459e-14	8.302452668950218e-17	Marco_LEC
Prxl2b	3.74397527700451e-5	-0.4138550937414222	0.013	0.179	0.7882191150677595	6.801251845121942e-17	-0.2540912327992284	0.003	0.217	1.4318675509535226e-12	3.74397527700451e-5	1.3602503690243924e-16	Marco_LEC
Rasal1	2.2351902763174562e-7	-0.3015840270827632	0.007	0.214	0.004705746088731141	8.229698814863175e-17	-0.3659357982771919	0.023	0.391	1.7325984914931442e-12	2.2351902763174562e-7	1.6459397629726381e-16	Marco_LEC
Clec14a	4.887863566338641e-10	-0.3454231961738267	0	0.25	1.029041916621274e-5	1.118397925748838e-16	-0.7071624281677918	0.041	0.478	2.3545631530790286e-12	4.887863566338641e-10	2.236795851497674e-16	Marco_LEC
Vsir	3.315417815357649e-11	-0.6530331773802897	0.013	0.357	6.979949126672459e-7	3.07127942654236e-16	-0.6355926153955285	0.054	0.522	6.465964576699631e-12	3.315417815357649e-11	6.142558853084734e-16	Marco_LEC
Colq	1.67493861280845e-8	-0.2796591476675431	0.007	0.25	3.52624826154563e-4	1.0486049380070204e-15	-0.26973777699883206	0.013	0.304	2.20762797598618e-11	1.67493861280845e-8	2.0972098760140508e-15	Marco_LEC
Ltc4s	3.4956767667982877e-4	-0.26499868038648616	0.033	0.214	1	3.774514815888146e-15	-0.644399493318699	0.046	0.478	7.946486041889313e-11	3.4956767667982877e-4	7.549029631776316e-15	Marco_LEC
Gm49708	3.1516882245784963e-6	-0.3484218121286992	0	0.143	0.06635249219205108	6.225396764955964e-15	-0.2796437449890665	0.02	0.348	1.3106327809261792e-10	3.1516882245784963e-6	1.2450793529911883e-14	Marco_LEC
Cbr1	3.97037296039777e-6	-0.32669222017154975	0.007	0.179	0.08358826193525426	2.0023433290592086e-14	-0.2712115701959448	0.015	0.304	4.215533410668352e-10	3.97037296039777e-6	4.004686658118373e-14	Marco_LEC
Rnaseh2c	1.3351135466714664e-8	-0.41926520319878857	0.013	0.286	2.810814549807438e-4	2.1001071642840586e-14	-0.34735463969075275	0.038	0.435	4.4213556129672287e-10	1.3351135466714664e-8	4.20021432856807e-14	Marco_LEC
Rpl10	6.106522567263547e-5	-0.4259792579971684	0.7	0.786	1	4.771839675961212e-14	-0.7763776764550805	0.691	1	1.004615406980114e-9	6.106522567263547e-5	9.543679351922195e-14	Marco_LEC
Rps3	3.621821374974656e-10	-0.5871573634435379	0.807	0.964	7.625020540734144e-6	1.6945178962777624e-13	-0.5945251108526093	0.872	1	3.5674685270335733e-9	3.621821374974656e-10	3.3890357925552274e-13	Marco_LEC
Daglb	1.4707610497075182e-7	-0.26769503754823293	0.013	0.25	0.003096393237949238	2.2228026525240748e-13	-0.3266124981526404	0.033	0.391	4.6796664243589345e-9	1.4707610497075182e-7	4.4456053050476553e-13	Marco_LEC
Morc4	7.154436420748832e-5	-0.3138822181745051	0.007	0.143	1	2.927090985619205e-13	-0.2746935225524629	0.003	0.174	6.1624046520241126e-9	7.154436420748832e-5	5.854181971237545e-13	Marco_LEC
Spib	9.966044565313393e-8	-0.4668342313480798	0.02	0.286	0.0020981513623354285	3.809436599457536e-13	-0.3710650492273241	0.026	0.348	8.02000687283795e-9	9.966044565313393e-8	7.618873198913615e-13	Marco_LEC
Sptssa	2.504244005038846e-5	-0.2574348011916126	0.02	0.214	0.5272184903808282	8.564328506534801e-13	-0.5589881529456975	0.059	0.478	1.8030480804807717e-8	2.504244005038846e-5	1.7128657013062209e-12	Marco_LEC
Ttll1	1.7198179242660197e-7	-0.3358617030823618	0	0.179	0.0036207326759572513	1.5628385055747175e-12	-0.2758753293789612	0.008	0.217	3.290243905786453e-8	1.7198179242660197e-7	3.1256770111469877e-12	Marco_LEC
Ccdc152	3.7041470819365267e-10	-0.6176843445834799	0.02	0.357	7.79834085160097e-6	1.8220606914648213e-12	-0.33324928194244524	0.028	0.348	3.8359843737408885e-8	3.7041470819365267e-10	3.644121382926319e-12	Marco_LEC
Npl	2.2404234504514087e-7	-0.5198868870467842	0.033	0.321	0.004716763490235351	2.907064913011168e-12	-0.41468164970518184	0.038	0.391	6.120243761362412e-8	2.2404234504514087e-7	5.81412982601388e-12	Marco_LEC
Fmo1	7.268030352981203e-4	-0.29271157981449974	0.053	0.25	1	3.750115025245918e-12	-0.5246977668648458	0.049	0.435	7.895117162650232e-8	7.268030352981203e-4	7.500230050477768e-12	Marco_LEC
Mxd4	4.245380791783806e-12	-0.9560902020291047	0.053	0.5	8.937800180942447e-8	5.928438272205031e-9	-0.6050795480874982	0.095	0.478	1.2481141094473252e-4	5.928438272205031e-9	8.490761583549576e-12	Marco_LEC
Notch2	1.3963249919273658e-6	-0.3081480048228213	0.02	0.25	0.02939683005504683	5.990972076221718e-12	-0.337266006169523	0.031	0.348	1.2612793512069582e-7	1.3963249919273658e-6	1.1981944152407512e-11	Marco_LEC
Gstm1	6.637235145440147e-4	-0.32484660268237664	0.053	0.25	1	8.888149059739065e-12	-0.5468561518379049	0.041	0.391	1.8712220215468652e-7	6.637235145440147e-4	1.777629811939909e-11	Marco_LEC
Ypel3	3.5097471980144596e-6	-0.3075395571044758	0.007	0.179	0.07389070775979842	1.3270879334574256e-11	-0.3631288553999304	0.023	0.304	2.793918226307918e-7	3.5097471980144596e-6	2.654175866897236e-11	Marco_LEC
Pdcd4	1.9532122980275076e-9	-0.7287867490255581	0.073	0.5	4.112097851037312e-5	1.6483711062897942e-11	-0.7127055947708197	0.069	0.478	3.470315690071904e-7	1.9532122980275076e-9	3.2967422125524104e-11	Marco_LEC
Iah1	1.8320121876268534e-4	-0.40320990207871166	0.06	0.286	1	2.5765139314666452e-11	-0.5657776387312692	0.082	0.522	5.424334779916728e-7	1.8320121876268534e-4	5.1530278628668996e-11	Marco_LEC
Slc29a1	3.176538442504691e-4	-0.3572917172379792	0.067	0.286	1	3.290290551423221e-11	-0.44873099445066467	0.054	0.435	6.927048697911307e-7	3.176538442504691e-4	6.5805811027381794e-11	Marco_LEC
Vegfb	2.122604046105475e-8	-0.5270639748542696	0.033	0.357	4.4687182982658565e-4	3.327395342529409e-11	-0.44705964647871715	0.066	0.478	7.005165414627165e-7	2.122604046105475e-8	6.654790684948092e-11	Marco_LEC
Smim4	3.5097471980144596e-6	-0.39291819594086747	0.007	0.179	0.07389070775979842	3.804781569616991e-11	-0.3254619038505695	0.033	0.348	8.010206638514652e-7	3.5097471980144596e-6	7.609563139089211e-11	Marco_LEC
Rpl6	4.5293640599528527e-4	-0.3658207161441711	0.68	0.786	1	4.081241829894415e-11	-0.5671635507524138	0.757	1	8.592238424476713e-7	4.5293640599528527e-4	8.16248365962226e-11	Marco_LEC
Slc39a4	4.481756929959443e-5	-0.2737725379679521	0.033	0.25	0.9435442864643616	4.1860036953542907e-11	-0.40465168200095303	0.033	0.348	8.812793579829389e-7	4.481756929959443e-5	8.372007390533347e-11	Marco_LEC
Rps16	3.758278026810252e-4	-0.3411217371805344	0.773	0.821	1	5.041534927869206e-11	-0.46506379665019026	0.859	1	1.061394348364304e-6	3.758278026810252e-4	1.0083069855484223e-10	Marco_LEC
Rpl5	0.0017252470442297133	-0.44287991959226214	0.56	0.679	1	5.6731697354223946e-11	-0.7091455762427847	0.66	0.957	1.1943724243984768e-6	0.0017252470442297133	1.1346339470522935e-10	Marco_LEC
Cuedc2	0.02460330361857641	-0.31679314466910197	0.04	0.143	1	7.444594702046745e-11	-0.5637493504352241	0.084	0.522	1.5673105226219012e-6	0.02460330361857641	1.4889189403539264e-10	Marco_LEC
Cda	2.7521666514022046e-4	-0.35318887498293516	0.047	0.25	1	9.868411315427998e-11	-0.40224888557515254	0.046	0.391	2.0775966342370562e-6	2.7521666514022046e-4	1.9736822629882081e-10	Marco_LEC
Rplp0	5.210109463768142e-5	-0.40408991902835356	0.72	0.893	1	9.881032352413572e-11	-0.5662273663822388	0.765	0.957	2.0802537411536294e-6	5.210109463768142e-5	1.9762064703850754e-10	Marco_LEC
Tbc1d17	1.7198179242660197e-7	-0.2800463177851743	0	0.179	0.0036207326759572513	1.0758669357374028e-10	-0.3878184864634112	0.036	0.348	2.265022659807954e-6	1.7198179242660197e-7	2.1517338713590525e-10	Marco_LEC
Cldn11	4.766363566708177e-4	-0.35809290614719425	0.067	0.286	1	1.275262792795205e-10	-0.4343527857072727	0.056	0.435	2.6848107576717455e-6	4.766363566708177e-4	2.5505255854277747e-10	Marco_LEC
Dap	3.017588475042811e-4	-0.35056504051467463	0.033	0.214	1	1.414061315405886e-10	-0.34420310796846004	0.036	0.348	2.9770232873240116e-6	3.017588475042811e-4	2.8281226306118076e-10	Marco_LEC
Dapk2	1.327846929667667e-6	-0.3880173682254282	0.02	0.25	0.027955161410293396	2.2217224120514163e-10	-0.2688302767646001	0.036	0.348	4.677392194091847e-6	1.327846929667667e-6	4.4434448236092266e-10	Marco_LEC
Ipo11	2.5771072436396264e-10	-0.7543502048150066	0.053	0.464	5.425583880034506e-6	0.009637640942092884	-0.29697605361152224	0.156	0.348	1	0.009637640942092884	5.154214486615095e-10	Marco_LEC
Rpl21	0.019815911080645586	-0.2568979668132716	0.68	0.679	1	2.627630003650162e-10	-0.58439110342613	0.77	1	5.531949446684686e-6	0.019815911080645586	5.255260006609878e-10	Marco_LEC
Rab3il1	1.2919578443480433e-8	-0.36503131884952283	0.007	0.25	2.719958849705936e-4	4.5564332332288864e-10	-0.29750381249307795	0.038	0.348	9.592658885916775e-6	1.2919578443480433e-8	9.112866464381634e-10	Marco_LEC
Gxylt2	4.221887256734186e-6	-0.2742208090306799	0.007	0.179	0.08888339241602482	5.779397180851447e-10	-0.2585709986664868	0.013	0.217	1.216736488484655e-5	4.221887256734186e-6	1.1558794358362734e-9	Marco_LEC
Hip1	4.140222910291761e-5	-0.27752330341283366	0.033	0.25	0.8716411293037244	5.94968146729736e-10	-0.4403921402257362	0.074	0.478	1.2525864393101131e-5	4.140222910291761e-5	1.1899362931054825e-9	Marco_LEC
Gtf2i	6.321557211120644e-10	-0.5012981875878696	0.007	0.286	1.3308774396572292e-5	1.7692466709839034e-8	-0.43881113566949753	0.051	0.348	3.724795016422412e-4	1.7692466709839034e-8	1.2643114418245042e-9	Marco_LEC
Ppdpf	1.7198179242660197e-7	-0.3857920619638511	0	0.179	0.0036207326759572513	6.622088745518512e-10	-0.29632085693493565	0.049	0.391	1.3941483435940123e-5	1.7198179242660197e-7	1.3244177486651782e-9	Marco_LEC
Tmem176b	6.954799608611332e-10	-1.0186871583201311	0.3	0.786	1.4641939616009437e-5	1.2612369798654135e-8	-0.875116783541883	0.422	0.826	2.6552822137106553e-4	1.2612369798654135e-8	1.3909599212385708e-9	Marco_LEC
Nfia	1.0589793965659015e-7	-0.8548437918336669	0.093	0.464	0.0022294693235901924	7.533519673072907e-10	-0.9706968920400949	0.189	0.652	1.586031896772039e-5	1.0589793965659015e-7	1.5067039340470385e-9	Marco_LEC
Ppia	7.912556127138753e-4	-0.2728076675015292	0.833	0.929	1	1.3844059097712845e-9	-0.4736421711685246	0.818	1	2.9145897618414852e-5	7.912556127138753e-4	2.7688118176259837e-9	Marco_LEC
Myzap	1.4163888060068271e-9	-0.6551878066727299	0.067	0.5	2.9819233532861733e-5	7.740327461457895e-8	-0.5446732757002406	0.09	0.435	0.0016295711404607307	7.740327461457895e-8	2.8327776100074878e-9	Marco_LEC
Gria3	0.0017335056736998676	-0.30679679596860476	0.06	0.25	1	1.5951546027160807e-9	-0.3676961548829508	0.051	0.391	3.358278985098165e-5	0.0017335056736998676	3.1903092028876404e-9	Marco_LEC
Rpl18a	1.017385583431724e-7	-0.5396965513793717	0.767	0.929	0.0021419018687988084	1.9393779148119214e-9	-0.5031442458950623	0.801	0.957	4.082972324053538e-5	1.017385583431724e-7	3.878755825862651e-9	Marco_LEC
Rps4x	5.890365993353147e-7	-0.5973112135017664	0.647	0.857	0.01240098752580638	1.9880382655553555e-9	-0.5559878416763564	0.767	0.957	4.18541696047369e-5	5.890365993353147e-7	3.976076527158406e-9	Marco_LEC
Bok	2.1311279228842205e-9	-0.8816187515541056	0.067	0.464	4.486663616048149e-5	5.988898424438878e-9	-0.6045865818843158	0.107	0.522	1.260842785297117e-4	5.988898424438878e-9	4.26225584122673e-9	Marco_LEC
