gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	3_p_val	3_avg_log2FC	3_pct.1	3_pct.2	3_p_val_adj	max_pval	minimump_p_val	lec_type
Ypel3	5.0764938635062774e-242	-0.4920972001154419	0.04	0.446	1.0587027952342341e-237	8.020777927446475e-215	-0.49749161919818585	0.043	0.446	1.6727332367689624e-210	2.003174744506465e-259	-0.4456887301970465	0.07	0.415	4.177620929668233e-255	8.020777927446475e-215	6.009524233519775e-259	BEC
Fcgrt	8.125851522914434e-215	-0.49786573600711287	0.335	0.674	1.6946463351038054e-210	0	-0.5797078687502938	0.291	0.703	0	0	-0.5257141501195932	0.212	0.633	0	8.125851522914434e-215	0	FRC
Gpx4	3.370771201629004e-281	-0.759222766630745	0.439	0.767	7.029743340997289e-277	4.062238678806717e-214	-0.7175344391070497	0.472	0.734	8.471798764651409e-210	1.7723322743919053e-249	-0.6190403652456801	0.501	0.72	3.696198958244318e-245	4.062238678806717e-214	1.0112313604888061e-280	BEC
Lrrc17	1.1858549104438028e-213	-0.32576215470754444	0.018	0.326	2.473100415730551e-209	1.1167665937263185e-275	-0.3701268902528181	0.017	0.354	2.3290167312162374e-271	0	-0.29296907477950274	0.011	0.291	0	1.1858549104438028e-213	0	FRC
Crip1	1.927663431742897e-213	-0.836569749381245	0.637	0.946	4.0201420868998114e-209	6.15772047090661e-249	-0.9403036142785977	0.575	0.942	1.2841926042075734e-244	0	-0.9205214627731895	0.613	0.954	0	1.927663431742897e-213	0	PvC
Slc11a1	4.4741954848553716e-213	-0.5905145578735949	0.04	0.512	9.330934683665877e-209	2.545562791201064e-212	-0.562505643803242	0.036	0.479	5.308771201049819e-208	1.994070316992528e-284	-0.5709472021635212	0.029	0.478	4.1586336460879173e-280	2.545562791201064e-212	5.982210950977624e-284	PvC
Cygb	1.7208332263059138e-211	-0.8909918366523315	0.245	0.744	3.5887976934609834e-207	2.5776313453910797e-225	-0.8842191047205474	0.211	0.715	5.375650170813097e-221	8.634168181631772e-228	-0.7777466978622307	0.22	0.66	1.8006557742793063e-223	1.7208332263059138e-211	2.590250454489786e-227	PvC
Aldh2	7.776799543356202e-211	-0.7191308592996484	0.256	0.756	1.621851544766936e-206	8.847524262048221e-263	-0.7960238332188619	0.191	0.746	1.8451511848501566e-258	0	-0.7399776228811158	0.155	0.699	0	7.776799543356202e-211	0	PvC
Lbh	1.0125615592005643e-210	-0.41827523235925307	0.113	0.478	2.111697131712777e-206	5.476181398065483e-240	-0.38685176160104473	0.118	0.468	1.1420576305665565e-235	2.0122153413707586e-231	-0.36160485884534943	0.127	0.465	4.196475094428717e-227	1.0125615592005643e-210	1.6428544194196968e-239	FRC
Nfia	1.3767970727974505e-210	-0.7684665891432403	0.306	0.792	2.871310295319083e-206	1.974969347152045e-243	-0.8419261809794993	0.258	0.769	4.11879857348559e-239	1.2799082853829762e-248	-0.7087037856564167	0.286	0.745	2.669248729166197e-244	1.3767970727974505e-210	3.839724856149326e-248	PvC
Ndrg2	1.697066474478807e-210	-0.39207110694969166	0.074	0.423	3.5392321325255515e-206	2.977317770136105e-274	-0.41643368192980323	0.083	0.448	6.209196209618847e-270	2.0015014760192668e-226	-0.331836935744501	0.077	0.371	4.174131328238181e-222	1.697066474478807e-210	8.931953310409284e-274	FRC
Crip2	8.652536047771063e-248	-0.6079785280924046	0.632	0.834	1.8044863927626553e-243	2.3481255698851053e-209	-0.5740049311053027	0.648	0.816	4.897015875995387e-205	7.515838744423879e-268	-0.5581888780741473	0.65	0.789	1.5674281701495999e-263	2.3481255698851053e-209	2.254751623327243e-267	BEC
Nkd1	1.040952799566383e-208	-0.343485433416893	0.05	0.384	2.1709070634956917e-204	1.3583703124308862e-209	-0.32004793380604635	0.061	0.359	2.832881286574613e-205	0	-0.3281738393342403	0.041	0.362	0	1.040952799566383e-208	0	FRC
Pdlim2	4.827799806686437e-207	-0.36657353419227884	0.045	0.368	1.0068376496844565e-202	4.1589339393968903e-278	-0.4020149183785589	0.043	0.393	8.673456730612214e-274	0	-0.35630002809411554	0.036	0.344	0	4.827799806686437e-207	0	FRC
Pink1	6.662151198784301e-207	-0.30953094963269945	0.054	0.388	1.389391632506466e-202	5.100586343120028e-260	-0.3210535631215496	0.043	0.383	1.0637272818576818e-255	0	-0.32565606684759074	0.04	0.371	0	6.662151198784301e-207	0	FRC
Ttc28	1.341613003693448e-206	-0.6614386875588787	0.12	0.628	2.7979339192026855e-202	9.901044498366502e-216	-0.639354660063286	0.104	0.602	2.064862830134334e-211	3.709396988476221e-232	-0.5853491878182748	0.136	0.6	7.735947419467158e-228	1.341613003693448e-206	1.11281909654296e-231	PvC
Mxd4	2.653240384540415e-251	-0.7965345857818431	0.207	0.766	5.5333328219590355e-247	1.5862965259559994e-206	-0.70919157476987	0.244	0.719	3.308221404881237e-202	7.475621833199498e-277	-0.6961014360587854	0.196	0.703	1.5590409333137554e-272	1.5862965259559994e-206	2.2426865499599587e-276	PvC
Mxra8	3.580244352530877e-206	-0.4000070565039522	0.112	0.466	7.466599597203144e-202	1.2157189895655506e-281	-0.4323577586669708	0.124	0.503	2.535381952738956e-277	2.596892121038813e-248	-0.35918183568687134	0.113	0.45	5.4158185184264447e-244	3.580244352530877e-206	3.647156968696806e-281	FRC
Ndufa4l2	6.962752575619773e-206	-0.9399714512234816	0.201	0.705	1.4520820496455036e-201	2.8262092603718873e-226	-0.9597307449593633	0.203	0.712	5.894059412505572e-222	4.503408257462973e-300	-0.9577261673815025	0.196	0.705	9.391857920939031e-296	6.962752575619773e-206	1.3510224772390276e-299	PvC
Cavin2	4.309377013509622e-230	-0.8292771586367874	0.253	0.684	8.987205761674317e-226	1.3219067676020643e-234	-0.9472722055519089	0.242	0.683	2.756836563834105e-230	1.1079871279280343e-205	-0.7005322611649865	0.288	0.634	2.3107071552939155e-201	1.1079871279280343e-205	3.9657203028063777e-234	BEC
Tle5	4.312434965938078e-230	-0.6794735580574296	0.396	0.714	8.9935831214638615e-226	3.1863463635007895e-205	-0.6753061928238357	0.408	0.702	6.645125341080896e-201	5.044718973104474e-223	-0.5904884713517202	0.443	0.679	1.052076141840938e-218	3.1863463635007895e-205	1.2937304897814337e-229	BEC
Chd3	8.634532596800224e-205	-0.4131041024398228	0.183	0.548	1.8007317730626868e-200	1.3042339438268865e-280	-0.4393471467638656	0.184	0.564	2.719979889850972e-276	5.9410378517764007e-207	-0.3651457117174074	0.171	0.494	1.2390034439879683e-202	8.634532596800224e-205	3.9127018314807956e-280	FRC
Il7	2.0690865727172684e-203	-0.491188236093512	0.087	0.426	4.315080047401863e-199	1.2123620682432735e-280	-0.5610313732014384	0.093	0.455	2.528381093321347e-276	0	-0.46675975361092026	0.049	0.372	0	2.0690865727172684e-203	0	FRC
Il11ra1	1.2349865339542406e-218	-0.5240658733167612	0.608	0.841	2.575564416561569e-214	0	-0.6375508670352559	0.594	0.873	0	3.674216560325962e-203	-0.4924631595729462	0.53	0.75	7.662578636559794e-199	3.674216560325962e-203	0	FRC
Cavin2	2.9827163582309816e-213	-0.4615467220654691	0.067	0.42	6.220454965090713e-209	6.597942559450918e-242	-0.4331527782895667	0.052	0.381	1.376000920773489e-237	1.0158801306310554e-202	-0.36464830947366084	0.069	0.334	2.118618012431066e-198	1.0158801306310554e-202	1.9793827678353864e-241	FRC
Tenm3	1.6570962199392604e-201	-0.4308855919503232	0.24	0.597	3.455874166683327e-197	3.0759051428688258e-304	-0.4712457493035599	0.194	0.59	6.414800175452936e-300	0	-0.4634290822404611	0.132	0.539	0	1.6570962199392604e-201	0	FRC
Ech1	1.3453392960143413e-200	-0.7065778110743751	0.228	0.716	2.805705101837909e-196	2.042210026665581e-215	-0.7181987143512953	0.218	0.709	4.259029010611069e-211	0	-0.7317130090059374	0.154	0.701	0	1.3453392960143413e-200	0	PvC
Selenbp1	3.86122907090489e-200	-0.31230751153732006	0.046	0.365	8.052593227372148e-196	1.4943456159761185e-263	-0.3327302358829894	0.043	0.384	3.116457782118195e-259	0	-0.29219067985831165	0.03	0.34	0	3.86122907090489e-200	0	FRC
Selenop	9.158089700171506e-199	-0.7632264334892042	0.316	0.779	1.9099196069707677e-194	3.404829912068683e-258	-0.8632163682494596	0.228	0.763	7.100772781619238e-254	1.9596157911744948e-249	-0.7212941985071151	0.263	0.738	4.086778732494409e-245	9.158089700171506e-199	1.021448973620682e-257	PvC
Nr2f2	2.4775416775850603e-223	-0.7682015529481196	0.568	0.883	5.166913168603643e-219	1.4367003445282069e-198	-0.6853600586726821	0.616	0.871	2.996238568513575e-194	8.379288371328445e-274	-0.7142471559845031	0.542	0.862	1.7475005898405473e-269	1.4367003445282069e-198	2.5137865113985873e-273	PvC
Snhg18	8.719637328921984e-208	-0.793839476873528	0.287	0.76	1.81848036494668e-203	3.9430876333424066e-201	-0.7605056182807357	0.33	0.762	8.223309259335589e-197	1.2728507103577913e-197	-0.6329387164754086	0.328	0.729	2.654530156451174e-193	1.2728507103577913e-197	2.61589119867663e-207	PvC
Tmem176a	1.329495234800379e-228	-0.6819389933378217	0.518	0.778	2.7726623121761906e-224	1.519419038519828e-197	-0.7298231628607753	0.475	0.739	3.168748404833101e-193	1.8991633530130357e-218	-0.6012519823705015	0.508	0.718	3.9607051727086856e-214	1.519419038519828e-197	3.9884857044014094e-228	BEC
Dpysl2	4.096150666799012e-197	-0.4423952059546934	0.273	0.63	8.54252221560934e-193	2.2464177374987298e-259	-0.4362156383867223	0.272	0.631	4.684904191553601e-255	1.476327127322717e-221	-0.42039349383198527	0.253	0.612	3.078880224031526e-217	4.096150666799012e-197	6.739253212496797e-259	FRC
Idh1	5.274433097183185e-213	-0.4319986352179087	0.194	0.571	1.0999830224175532e-208	2.1822202533425872e-258	-0.4151939764172532	0.187	0.559	4.5510203383459654e-254	8.400880425631554e-197	-0.34727950878577085	0.171	0.499	1.7520036127654606e-192	8.400880425631554e-197	6.546660760028056e-258	FRC
Gstm1	4.006053194935518e-195	-0.8942033574459385	0.377	0.811	8.354623938038024e-191	3.016223739150084e-250	-1.008056229359085	0.258	0.786	6.2903346079975e-246	0	-1.031295173598529	0.227	0.806	0	4.006053194935518e-195	0	PvC
Gas1	2.4522521591991664e-210	-0.7218361931196244	0.077	0.582	5.114171878009862e-206	1.7377037458819003e-194	-0.6637714631709601	0.084	0.548	3.623981162036703e-190	2.860242969675004e-252	-0.6480508119736219	0.073	0.533	5.965036713257221e-248	1.7377037458819003e-194	8.580728909025813e-252	PvC
Nfia	1.365852894373247e-263	-0.6659909581479752	0.15	0.604	2.8484862112154066e-259	9.814546414862575e-201	-0.607994412708715	0.149	0.551	2.04682365481959e-196	3.321796993313542e-194	-0.5212682328605384	0.233	0.535	6.927607629555392e-190	3.321796993313542e-194	4.09755868311974e-263	BEC
Rapgef5	3.6780720477826994e-194	-0.48672911913906236	0.287	0.642	7.67061925565082e-190	0	-0.5965557023192208	0.25	0.656	0	5.848763342270965e-211	-0.45266924526366653	0.262	0.594	1.2197595950306098e-206	3.6780720477826994e-194	0	FRC
Spns2	1.9557338935091418e-193	-0.736463803318007	0.104	0.571	4.078683034913315e-189	1.3371805082406295e-194	-0.6919973897491252	0.098	0.548	2.7886899499358327e-190	1.087031156050672e-234	-0.6641382232432755	0.11	0.548	2.2670034759436764e-230	1.9557338935091418e-193	3.2610934681520624e-234	PvC
Abcc9	8.014646384628126e-193	-0.5630361507532033	0.48	0.753	1.671454503514196e-188	0	-0.7062925558071868	0.408	0.781	0	4.6530771866466564e-212	-0.5361160176086002	0.404	0.694	9.703992472751602e-208	8.014646384628126e-193	0	FRC
Dync2li1	1.7293601313133146e-192	-0.3241345810793603	0.086	0.415	3.6065805538539177e-188	2.4814304731158327e-211	-0.30548266002087826	0.083	0.389	5.175023251683069e-207	9.744757747330359e-210	-0.2609473344804187	0.073	0.349	2.0322692282057464e-205	1.7293601313133146e-192	7.444291419347313e-211	FRC
Prxl2c	5.2421483367230025e-191	-0.331323155226756	0.086	0.416	1.0932500356235822e-186	3.7407060188687694e-270	-0.3503171749040969	0.078	0.438	7.801242402350818e-266	1.3664647784017043e-245	-0.28566848460811	0.058	0.35	2.8497622953567545e-241	5.2421483367230025e-191	1.1222118056607247e-269	FRC
Slc29a1	5.111309249932413e-209	-0.4626661827566272	0.22	0.595	1.0659635440734047e-204	2.7170935900393894e-277	-0.48926635854537726	0.252	0.619	5.666498682027146e-273	1.1381048097232132e-190	-0.37636734558303153	0.201	0.527	2.373517580677761e-186	1.1381048097232132e-190	8.151280770118176e-277	FRC
Il34	1.816217876787757e-190	-0.7189270327074677	0.154	0.631	3.7877223820408675e-186	4.8912497963772745e-220	-0.7307954246170121	0.144	0.647	1.0200701450344805e-215	7.14609595930667e-283	-0.7165350893137223	0.115	0.613	1.490318312313406e-278	1.816217876787757e-190	2.1438287877921277e-282	PvC
Kctd12	4.105139834860602e-250	-0.5899085239750991	0.522	0.82	8.561269125601785e-246	0	-0.6081586363254744	0.527	0.829	0	2.0527563687106728e-190	-0.4897360801843472	0.467	0.73	4.281023406946108e-186	2.0527563687106728e-190	0	FRC
Oat	3.0689974560209203e-190	-0.36614273551451526	0.789	0.872	6.4003941945316296e-186	4.139316180957788e-246	-0.34068685318570857	0.816	0.89	8.632543895387467e-242	2.1935151418987884e-195	-0.3688274410874818	0.728	0.791	4.5745758284299236e-191	3.0689974560209203e-190	1.2417948542873492e-245	FRC
Selenom	3.189380618352145e-214	-0.5872355621128422	0.164	0.562	6.651453279573398e-210	4.8121260136151945e-200	-0.6107232429153249	0.165	0.562	1.0035688801394488e-195	1.0020758282664561e-188	-0.49294685032989316	0.21	0.512	2.0898291398496943e-184	1.0020758282664561e-188	9.568141855056658e-214	BEC
Tgfbr3	9.265429755584024e-189	-0.4156261633897852	0.26	0.624	1.932305375527048e-184	1.6724822515672228e-302	-0.46468555542495804	0.226	0.627	3.4879617356434433e-298	1.1857780386933399e-188	-0.39178935751933075	0.225	0.552	2.4729400996949605e-184	1.1857780386933399e-188	5.01744675470212e-302	FRC
Hadh	1.4263655046072214e-188	-0.33685741913630823	0.093	0.427	2.9746852598583604e-184	6.633819721527826e-207	-0.31097461635932816	0.102	0.412	1.3834831029246282e-202	1.8228741001780017e-207	-0.3014916663686225	0.097	0.393	3.8016039359212224e-203	1.4263655046072214e-188	5.468622300534139e-207	FRC
Hmgcs2	1.4373511831604673e-188	-0.5088985189862094	0.007	0.391	2.997595892481155e-184	6.258965336158907e-211	-0.5349136827268897	0.004	0.398	1.30530722085594e-206	1.1769536919645759e-242	-0.47426829655367375	0.01	0.381	2.454536924592123e-238	1.4373511831604673e-188	3.5308610758940683e-242	PvC
Fcgrt	1.628393769713278e-188	-0.6203437221632903	0.18	0.658	3.396015206737041e-184	3.780842278059839e-201	-0.6220179331207664	0.17	0.652	7.884946570893794e-197	7.319469227631052e-245	-0.5833821880405133	0.161	0.639	1.526475307422456e-240	1.628393769713278e-188	2.1958407682894917e-244	PvC
Serf2	2.197150388112477e-206	-0.38232943203258896	0.798	0.898	4.582157134408571e-202	6.35844422337472e-188	-0.374739382094216	0.808	0.876	1.3260535427847977e-183	2.9922722450004257e-190	-0.29431072678954795	0.82	0.861	6.240383766948388e-186	6.35844422337472e-188	6.59145116433757e-206	BEC
Igfbp4	2.296861504831863e-259	-0.7180587168593281	0.134	0.591	4.79010466832685e-255	7.461862180939993e-188	-0.5836893378481383	0.123	0.529	1.5561713578350357e-183	1.687606610174119e-221	-0.5840171852664754	0.175	0.519	3.5195035855181254e-217	7.461862180939993e-188	6.890584514496031e-259	BEC
Pmp22	1.1344484705531758e-187	-0.47807597624319303	0.428	0.751	2.365892285338648e-183	4.8894666673195e-232	-0.4296697998415891	0.4	0.724	1.0196982734694817e-227	1.207498403900272e-215	-0.5479993168716382	0.38	0.721	2.5182379213340173e-211	1.1344484705531758e-187	1.466840000195929e-231	FRC
Dpysl2	2.843190298559629e-187	-0.7153416880392984	0.232	0.695	5.929473367646106e-183	2.6351911159215886e-193	-0.7061245692277478	0.242	0.698	5.495691072254473e-189	1.3868212415102527e-230	-0.6672953099547545	0.252	0.694	2.892215699169632e-226	2.843190298559629e-187	4.160463724531008e-230	PvC
Gstm1	4.2722667954872057e-187	-0.5599416279991858	0.161	0.532	8.909812401988568e-183	8.593873366538941e-198	-0.6077145207370914	0.11	0.507	1.792252290591696e-193	1.8790212876642567e-259	-0.5823350597538826	0.126	0.491	3.918698895423807e-255	4.2722667954872057e-187	5.637063862992782e-259	BEC
Ebf3	5.724199637377489e-187	-0.4520655098113595	0.191	0.545	1.1937818343750752e-182	5.669580554735364e-280	-0.5149603687892286	0.2	0.576	1.1823910246900601e-275	6.171457464262477e-202	-0.4004580811753724	0.155	0.469	1.2870574541719397e-197	5.724199637377489e-187	1.700874166420753e-279	FRC
Idh2	3.091798842515187e-186	-0.5540659067633954	0.092	0.557	6.447946486065422e-182	2.8067598704921964e-187	-0.5444028323725707	0.093	0.543	5.853497709911476e-183	3.686636805127737e-267	-0.5593998609910958	0.083	0.565	7.688481057093895e-263	3.091798842515187e-186	1.1059910415383214e-266	PvC
Tmem176a	2.5531389873184626e-229	-0.37262544760580973	0.825	0.896	5.3245713580526535e-225	0	-0.4183900106449272	0.833	0.902	0	3.5808566173438067e-186	-0.28609972416499607	0.83	0.84	7.467876475470509e-182	3.5808566173438067e-186	0	FRC
Tmem176b	6.639071512626447e-224	-0.598157877578577	0.626	0.825	1.3845783639582455e-219	3.8343573360964685e-186	-0.615745108248474	0.619	0.792	7.996552224429186e-182	7.227292362128475e-215	-0.5189830256264013	0.652	0.774	1.5072518221218934e-210	3.8343573360964685e-186	1.9917214537879613e-223	BEC
Btg2	9.476854189085097e-186	-0.552817433489763	0.685	0.847	1.976397941133697e-181	2.5457943526634767e-274	-0.568973690769687	0.682	0.861	5.309254122479681e-270	5.503931501932106e-284	-0.6773186816147375	0.554	0.791	1.1478449147279407e-279	9.476854189085097e-186	1.6511794505796585e-283	FRC
Cbfa2t3	1.2920839239335572e-224	-0.6930227195273365	0.072	0.592	2.6946410233634336e-220	1.5189974793041604e-185	-0.6063024717771273	0.109	0.566	3.1678692430888264e-181	7.152371894452102e-254	-0.628824166766612	0.106	0.589	1.491627158587986e-249	1.5189974793041604e-185	2.145711568335671e-253	PvC
Anp32a	2.8661917956382715e-228	-0.6915629759697206	0.15	0.694	5.977442989803615e-224	5.175026143551769e-185	-0.6229296967433143	0.18	0.64	1.0792517022377215e-180	2.8145248735784624e-253	-0.6169358905721367	0.171	0.666	5.869691623847884e-249	5.175026143551769e-185	8.443574620735803e-253	PvC
Mir100hg	9.838217706331212e-185	-0.39781647374487517	0.133	0.481	2.051760302655374e-180	4.359581485349608e-202	-0.3687777244726961	0.162	0.49	9.091907187696608e-198	1.1655949581091914e-193	-0.3361379968726241	0.136	0.448	2.430848285136719e-189	9.838217706331212e-185	1.3078744456048471e-201	FRC
Igfbp4	2.537693022675979e-184	-0.7114793503338481	0.145	0.632	5.2923587987907535e-180	3.6430740690432733e-233	-0.7988430339418221	0.113	0.642	7.597630970989746e-229	1.6892150874929596e-201	-0.6277315510375259	0.172	0.616	3.522858064966567e-197	2.537693022675979e-184	1.0929222207130224e-232	PvC
Slc9a3r2	8.322602725026879e-201	-0.540205233087089	0.051	0.52	1.7356787983043555e-196	1.7258381204518691e-183	-0.5035103849941001	0.06	0.484	3.599235400202373e-179	1.4020669657242236e-211	-0.4856382936498371	0.073	0.483	2.9240106570178682e-207	1.7258381204518691e-183	4.2062008971726225e-211	PvC
Igfbp4	2.0093522956945854e-183	-0.528421499588525	0.666	0.848	4.190504212671058e-179	0	-0.6739496669198077	0.657	0.895	0	1.7043239804257305e-187	-0.48714541728623173	0.645	0.815	3.5543676611778612e-183	2.0093522956945854e-183	0	FRC
Sspn	1.1921449039956967e-182	-0.3159210253755663	0.084	0.407	2.4862181972830255e-178	1.7182924501296416e-253	-0.3431512393395517	0.072	0.415	3.583498904745368e-249	2.5496508244677227e-258	-0.2951965480795406	0.061	0.367	5.317296794427436e-254	1.1921449039956967e-182	7.648952473403541e-258	FRC
Col6a1	2.8613372587754897e-182	-0.5768267379791323	0.733	0.903	5.967318853176284e-178	8.514181059031715e-186	-0.643251277902097	0.693	0.868	1.7756324598610642e-181	1.742691610993933e-249	-0.6191503132993434	0.665	0.874	3.634383354727847e-245	2.8613372587754897e-182	5.228074832981886e-249	PvC
Nrep	2.4039749083221199e-181	-0.5118878489134967	0.047	0.48	5.013489671305781e-177	1.7776769750046616e-206	-0.5430750792307261	0.033	0.467	3.707345331372222e-202	5.774086611630416e-250	-0.5123109271756473	0.03	0.445	1.2041857628555233e-245	2.4039749083221199e-181	1.7322259834891455e-249	PvC
Grcc10	3.599736127434645e-181	-0.6671970792494861	0.292	0.754	7.507249693764952e-177	9.67053085020761e-215	-0.7349901013632822	0.279	0.753	2.0167892088107973e-210	5.988410615595676e-245	-0.6592290393016346	0.285	0.753	1.2488830338824782e-240	3.599736127434645e-181	1.7965231846787383e-244	PvC
Mrvi1	1.918792847684931e-186	-0.5533932820450363	0.087	0.558	4.001642483846923e-182	8.485763115784205e-181	-0.5381346689658103	0.101	0.551	1.7697058977967958e-176	2.0171807619396592e-194	-0.4662670479595668	0.101	0.512	4.2068304790251593e-190	8.485763115784205e-181	6.051542285819043e-194	PvC
Timp2	5.881079106671052e-237	-0.4793036812495103	0.708	0.881	1.2264990476962478e-232	0	-0.5321480221167096	0.71	0.894	0	1.4269798957882925e-180	-0.40005244255941363	0.662	0.811	2.975966572666484e-176	1.4269798957882925e-180	0	FRC
Clec14a	1.257401265403641e-254	-0.7942039055552395	0.242	0.647	2.6223103389992933e-250	2.118605017041449e-180	-0.7207221899073357	0.277	0.607	4.418350763039942e-176	3.6342732713929857e-280	-0.7333930760246865	0.266	0.611	7.579276907490072e-276	2.118605017041449e-180	1.0902819814179255e-279	BEC
Ssbp3	3.471667084007962e-180	-0.29078448109810523	0.059	0.368	7.240161703698604e-176	3.682022395627161e-248	-0.3361103125240174	0.068	0.409	7.678857706080445e-244	1.89396614103661e-217	-0.28796585707142447	0.078	0.369	3.94986638713185e-213	3.471667084007962e-180	1.1046067186881612e-247	FRC
Dag1	1.843504573804718e-179	-0.6802142898159145	0.376	0.782	3.844628788669739e-175	5.433288057182168e-191	-0.7041200724557308	0.383	0.761	1.133112224325341e-186	3.790543239863274e-186	-0.5769553976237513	0.373	0.738	7.905177926734857e-182	1.843504573804718e-179	1.6299864171546342e-190	PvC
Crip1	2.3768058348921222e-179	-0.5544798251197494	0.569	0.859	4.956828568667521e-175	2.3919941555743124e-273	-0.5938434821150904	0.528	0.848	4.988503811450228e-269	1.6012669143350657e-238	-0.5714862215567834	0.539	0.846	3.33944214984578e-234	2.3768058348921222e-179	7.175982466723626e-273	FRC
Jund	1.7507261548780922e-204	-0.30735777416740406	0.939	0.959	3.6511393959982614e-200	9.36974770173997e-208	-0.26490749400479285	0.949	0.965	1.9540608831978706e-203	2.4313202527888972e-179	-0.2526320805186042	0.935	0.919	5.070518387191245e-175	2.4313202527888972e-179	2.810924310521967e-207	FRC
Gamt	1.2353028435265428e-178	-0.4854469818382624	0.048	0.481	2.5762240801746048e-174	1.343592691927023e-190	-0.4911436968362023	0.048	0.476	2.8020625590138062e-186	5.574096324157723e-272	-0.5118672365746876	0.039	0.493	1.162477788403093e-267	1.2353028435265428e-178	1.6722288972473894e-271	PvC
Limch1	3.500604270767129e-178	-0.33166845960637914	0.01	0.268	7.300510206684848e-174	2.3768154284374776e-186	-0.28519643015099483	0.011	0.253	4.95684857600636e-182	1.739769817092432e-299	-0.3577154956816086	0.015	0.284	3.628289953546267e-295	3.500604270767129e-178	5.219309451277435e-299	FRC
Cd81	6.07107708852788e-178	-0.6455512598077939	0.655	0.897	1.2661231268124894e-173	8.282599949579232e-195	-0.6647295078842774	0.653	0.899	1.7273362194847486e-190	7.215852034137469e-295	-0.676933553726528	0.625	0.908	1.5048659417193693e-290	6.07107708852788e-178	2.1647556102413663e-294	PvC
