gene	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	3_p_val	3_avg_log2FC	3_pct.1	3_pct.2	3_p_val_adj	max_pval	minimump_p_val	subtype
Btg2	5.85584401808476e-172	-0.6434211850479943	0.559	0.738	1.2212362699715768e-167	1.2484815181392406e-149	-0.5397533627928855	0.587	0.758	2.6037082060793863e-145	8.498769621449854e-186	-0.576616326001172	0.581	0.716	1.772418404553367e-181	1.2484815181392406e-149	2.549630886435004e-185	BEC
Fcgrt	1.5821546342798151e-149	-0.4334647104348336	0.093	0.409	3.2995834897905545e-145	9.983326706824184e-176	-0.4549879774346458	0.11	0.455	2.0820227847081836e-171	4.80080436409506e-195	-0.42518537222816666	0.125	0.428	1.0012077501320248e-190	1.5821546342798151e-149	1.4402413092285508e-194	BEC
Daam2	8.07531918940204e-171	-0.5806591386166027	0.109	0.571	1.6841078169497954e-166	6.744516197795118e-149	-0.5339266553206773	0.107	0.539	1.4065688530501717e-144	2.4992047436209447e-149	-0.45562266479964475	0.132	0.523	5.21209149282148e-145	6.744516197795118e-149	2.4225957568205413e-170	PvC
Cbx6	7.864414727965458e-149	-0.5219369047918793	0.11	0.539	1.640123691517196e-144	2.3834476312302668e-162	-0.5593161446072888	0.12	0.59	4.9706800349307214e-158	5.987591418949706e-178	-0.49150668724845825	0.114	0.552	1.2487121904219612e-173	7.864414727965458e-149	1.7962774256849063e-177	PvC
Nrp1	6.072364435770112e-157	-0.6548676593592989	0.491	0.692	1.2663916030798568e-152	1.7286055067410004e-148	-0.6023902408392594	0.482	0.695	3.605006784308356e-144	1.0420412099395339e-162	-0.5670203412011791	0.516	0.671	2.173176943328898e-158	1.7286055067410004e-148	3.1261236298186493e-162	BEC
Sema5a	2.7411806091506858e-148	-0.6766206564125938	0.347	0.732	5.716732160383755e-144	4.9356453517068955e-220	-0.841278971464782	0.256	0.782	1.029328838098473e-215	1.9080111871147382e-176	-0.6298402338808355	0.303	0.718	3.9791573307277866e-172	2.7411806091506858e-148	1.4806936055120962e-219	PvC
Hmgb1	4.079699019823368e-147	-0.41959516483853343	0.837	0.914	8.508212305841635e-143	5.046731793809314e-224	-0.5986793589644652	0.769	0.934	1.0524959155989325e-219	1.3818992384260286e-210	-0.4445632215524278	0.793	0.905	2.8819508617374824e-206	4.079699019823368e-147	1.5140195381428435e-223	PvC
Bnip3l	1.2219097552562306e-146	-0.586402832208714	0.234	0.648	2.548292794586869e-142	2.5180069335419526e-177	-0.6260646438095141	0.201	0.687	5.251303459901742e-173	3.8329697271113613e-163	-0.5184905980208181	0.214	0.63	7.993658365890744e-159	1.2219097552562306e-146	7.554020800625827e-177	PvC
Pnkd	1.3641653946498392e-146	-0.5131672953622877	0.123	0.545	2.8449669305422397e-142	3.464429946003168e-153	-0.5303299805473647	0.117	0.562	7.225068652389607e-149	2.6147882260389535e-175	-0.48693188295336914	0.121	0.543	5.453140845404238e-171	1.3641653946498392e-146	7.844364678116938e-175	PvC
Fabp4	1.7324629073082045e-262	-0.9709783699256547	0.579	0.882	3.6130513931912605e-258	1.704383435390352e-146	-0.6265033848238677	0.704	0.913	3.554491654506579e-142	6.56061964611901e-199	-0.6856975690122464	0.689	0.867	1.3682172271981195e-194	1.704383435390352e-146	5.197388721924885e-262	BEC
Ccdc88c	2.828583444207402e-146	-0.39178914159256956	0.065	0.372	5.899010772894537e-142	6.935873977136533e-185	-0.42486628094992096	0.058	0.397	1.4464765179318241e-180	2.0308596775263092e-164	-0.35537607087854706	0.097	0.363	4.2353578574811175e-160	2.828583444207402e-146	2.0807621931409478e-184	BEC
Eva1b	1.1482284875968899e-151	-0.6193117048610244	0.222	0.653	2.394630510883314e-147	3.086323204411444e-171	-0.6540628312276134	0.223	0.691	6.436527042800067e-167	5.545160423398654e-146	-0.5103616343487817	0.233	0.634	1.1564432062997894e-141	5.545160423398654e-146	9.258969613234172e-171	PvC
Slc29a1	5.622039793511228e-146	-0.4983578412447506	0.083	0.49	1.1724763989367667e-141	2.968355429884294e-171	-0.5421972708739273	0.073	0.532	6.190505249023695e-167	1.4038022393815205e-167	-0.43990491227347794	0.078	0.474	2.927629570230161e-163	5.622039793511228e-146	8.905066289652922e-171	PvC
Rbp7	8.830493255168585e-197	-0.8117854225590941	0.066	0.442	1.8415993683654086e-192	1.6453424884683194e-145	-0.6670958347120716	0.117	0.433	3.43136175970068e-141	5.557395242115086e-221	-0.6897023745492883	0.107	0.437	1.1589947777431011e-216	1.6453424884683194e-145	1.6672185726344852e-220	BEC
Atox1	1.3542071546119165e-147	-0.6002356367677503	0.585	0.817	2.824199020943152e-143	9.986634896743634e-145	-0.5753061169966219	0.598	0.848	2.0827127077158849e-140	1.3747095657623542e-189	-0.5791233337798801	0.563	0.835	2.8669567993973896e-185	9.986634896743634e-145	4.1241286972871335e-189	PvC
Emcn	9.122813035293394e-157	-0.5575672554848472	0.604	0.74	1.9025626585104373e-152	2.805536757820768e-153	-0.5013024749292414	0.628	0.774	5.850946908435212e-149	1.3955596606120103e-144	-0.41864929083296476	0.673	0.73	2.9104396722063476e-140	1.3955596606120103e-144	2.7368439105879626e-156	BEC
Abcc9	1.420823515730224e-179	-0.8171909639572181	0.403	0.783	2.963127442055382e-175	8.16519519417416e-155	-0.7042901073249761	0.471	0.815	1.702851457745021e-150	2.2200212840547383e-144	-0.5876151849730301	0.426	0.744	4.629854387896157e-140	2.2200212840547383e-144	4.262470547190709e-179	PvC
Meox2	5.624137052378493e-144	-0.6003535016000466	0.231	0.658	1.1729137822735346e-139	1.5397665939869984e-147	-0.6058034450048955	0.216	0.669	3.211183231759885e-143	1.0837947527291549e-173	-0.5620648464597887	0.179	0.612	2.2602539568166526e-169	5.624137052378493e-144	3.251384258187504e-173	PvC
H2afv	8.363024455603541e-144	-0.5255280688731203	0.143	0.565	1.7441087502161184e-139	1.269349328912596e-170	-0.569630043669593	0.112	0.584	2.647228025447219e-166	1.3900035255327491e-202	-0.5288863804418351	0.107	0.564	2.8988523524985482e-198	8.363024455603541e-144	4.170010576598337e-202	PvC
G0s2	3.4112219439948584e-143	-0.47131677405011124	0.032	0.394	7.114103364201278e-139	1.0405957604698893e-154	-0.47468317726660714	0.018	0.394	2.1701624584599543e-150	1.0842040155853944e-152	-0.38610098922880876	0.021	0.332	2.26110747450334e-148	3.4112219439948584e-143	3.121787281409742e-154	PvC
Myl12b	6.039981879538429e-187	-0.6981813085550794	0.226	0.704	1.2596382209777393e-182	5.9977090850296294e-142	-0.6077474973324576	0.283	0.694	1.2508222296829291e-137	1.684116648869783e-230	-0.6596620237348583	0.204	0.698	3.5122252712179326e-226	5.9977090850296294e-142	5.0523499466098785e-230	PvC
Ecm2	8.516310298526436e-142	-0.5864552979529558	0.143	0.558	1.776076512757688e-137	6.522658633877711e-146	-0.5801799736622668	0.163	0.612	1.3603004580951966e-141	8.947994740854692e-170	-0.5236571370397458	0.134	0.552	1.866104303205246e-165	8.516310298526436e-142	2.684398422256339e-169	PvC
Tns1	1.1381122761089018e-144	-0.6138097379016094	0.514	0.795	2.3735331518251147e-140	5.109338989930086e-175	-0.7034561984758413	0.478	0.833	1.0655526463499193e-170	1.6418353070457192e-141	-0.4990423214808435	0.529	0.808	3.4240475328438473e-137	1.6418353070457192e-141	1.5328016969790422e-174	PvC
Col6a2	9.240304073580676e-168	-0.6895926318990342	0.606	0.838	1.92706541454525e-163	1.6879761314885045e-141	-0.5697140754529727	0.666	0.867	3.5202742222192763e-137	1.0775148115485779e-221	-0.6583587881360085	0.575	0.852	2.247157139484559e-217	1.6879761314885045e-141	3.232544434645797e-221	PvC
Aqp1	7.869269953416561e-152	-0.7191625024779814	0.483	0.708	1.6411362487850238e-147	7.708140625993321e-166	-0.6812115349455268	0.503	0.756	1.6075327275509072e-161	1.6916386216953374e-141	-0.5998022369104716	0.526	0.681	3.5279123455456264e-137	1.6916386216953374e-141	2.312442187797975e-165	BEC
Hadh	9.318423026518858e-148	-0.42971450872404693	0.059	0.454	1.9433571221805077e-143	1.7689689345086974e-139	-0.4412724484631688	0.055	0.44	3.689184712917888e-135	6.990223782079254e-166	-0.39512151849006294	0.055	0.429	1.4578111697526283e-161	1.7689689345086974e-139	2.0970671346237753e-165	PvC
Sult1a1	4.970301014631778e-164	-0.4403732784644302	0.015	0.392	1.0365562766014572e-159	1.9489067395801513e-139	-0.4318038371943721	0.036	0.403	4.0644450053944053e-135	8.20582137880859e-202	-0.45262717577748396	0.024	0.419	1.7113240485505315e-197	1.9489067395801513e-139	2.461746413642605e-201	PvC
Bok	5.011813896149948e-149	-0.44947363206542357	0.05	0.441	1.0452137880420717e-144	2.6200238968447978e-139	-0.4096014687445469	0.042	0.418	5.4640598368698255e-135	4.499290820993588e-148	-0.3868734370026208	0.047	0.381	9.383271007182129e-144	2.6200238968447978e-139	1.5035441688449735e-148	PvC
Gstm2	4.506027393642407e-177	-0.7039246626512403	0.167	0.643	9.397320129441239e-173	2.1755595465440937e-138	-0.6336327218858508	0.263	0.693	4.537129434317708e-134	6.384305429857444e-248	-0.7173064705378845	0.138	0.65	1.3314468973967699e-243	2.1755595465440937e-138	1.9152916289573467e-247	PvC
Nrp1	2.6729725843655838e-138	-0.5658934546772121	0.142	0.557	5.574484324694425e-134	1.2855101260388833e-168	-0.6469262749433189	0.133	0.614	2.6809313678540912e-164	1.6694509063428616e-169	-0.5457439069417441	0.131	0.547	3.481639865178038e-165	2.6729725843655838e-138	5.008352719028704e-169	PvC
Nbl1	3.468602147293284e-147	-0.6420714876496096	0.211	0.635	7.2337697781801435e-143	4.81334549203974e-138	-0.6389343183965008	0.23	0.645	1.0038232023648879e-133	5.328889654702163e-156	-0.5601703619991041	0.204	0.602	1.1113399374881362e-151	4.81334549203974e-138	1.5986668964106076e-155	PvC
Kcnj8	1.2459510431865775e-137	-0.7079821095322607	0.232	0.64	2.5984309005656073e-133	5.925957798408735e-182	-0.850485952876922	0.188	0.684	1.2358584988581417e-177	8.832467627986751e-220	-0.7881026554096308	0.189	0.66	1.8420111238166368e-215	1.2459510431865775e-137	2.6497402883960852e-219	PvC
Ifi27	3.4392573565399794e-137	-0.6406773066740643	0.37	0.713	7.172571217064127e-133	2.921989065507659e-157	-0.668409499476376	0.358	0.772	6.093808196116223e-153	2.3287011225372543e-278	-0.7916545719701639	0.192	0.728	4.856506191051444e-274	3.4392573565399794e-137	6.986103367612447e-278	PvC
Stard8	4.0346149205285097e-137	-0.44590571845664706	0.066	0.447	8.414189416762206e-133	1.192569040863061e-138	-0.4504241253581547	0.059	0.447	2.4871027347199135e-134	8.314143222628503e-144	-0.38695656525813227	0.069	0.419	1.7339145690791744e-139	4.0346149205285097e-137	2.4942429667885027e-143	PvC
Notch3	1.2920725026643402e-146	-0.574332623546802	0.696	0.835	2.6946172043064816e-142	1.969483277967801e-136	-0.5761493204999054	0.646	0.85	4.107357376201849e-132	1.8614615452034732e-144	-0.4866241612994753	0.651	0.819	3.8820780525218435e-140	1.969483277967801e-136	3.8762175079929137e-146	PvC
Stmn1	7.659109305162238e-185	-1.509960766702559	0.039	0.866	1.5973072455915847e-180	2.198093368325398e-136	-1.4239346249987135	0.047	0.932	4.584123719642617e-132	1.3904241705364212e-146	-1.312498717509396	0.045	0.872	2.8997296076537065e-142	2.198093368325398e-136	2.2977327915486878e-184	Cxcl9+ TRC
Jam3	2.588129647137855e-136	-0.5696209264085442	0.186	0.477	5.3975443791059965e-132	5.7623678362104924e-201	-0.6613920754351249	0.187	0.547	1.2017418122416982e-196	1.0858717045430137e-217	-0.5973929557699317	0.174	0.484	2.264585439824455e-213	2.588129647137855e-136	3.2576151136289474e-217	BEC
Hoxa7	2.6865285728592367e-136	-0.3525084962087262	0.067	0.358	5.602755338697938e-132	1.5893723369435715e-138	-0.3283591546730149	0.066	0.349	3.3146360086958184e-134	2.0446657709908174e-143	-0.2925298370732891	0.101	0.347	4.2641504654013495e-139	2.6865285728592367e-136	6.133997312972378e-143	BEC
Abcb1a	8.297002570566513e-159	-0.5121552640711717	0.13	0.457	1.7303398860916462e-154	8.37757418175858e-189	-0.5577769139399626	0.15	0.507	1.7471430956057517e-184	3.666926375327596e-136	-0.3929225283275796	0.179	0.423	7.647374955745701e-132	3.666926375327596e-136	2.5132722545275797e-188	BEC
Tsc22d1	7.383824501626874e-136	-0.6527242817451866	0.495	0.793	1.5398965998142847e-131	3.125637697505686e-143	-0.6654117088037683	0.47	0.815	6.518517418148108e-139	2.261242610711096e-219	-0.716277651293101	0.39	0.807	4.715821464637991e-215	7.383824501626874e-136	6.78372783213334e-219	PvC
Thra	5.71967640995591e-135	-0.5519382440933223	0.211	0.618	1.1928385152963052e-130	9.469987060147516e-146	-0.5703279210651548	0.197	0.651	1.9749658013937646e-141	1.4549333845706878e-163	-0.5074252153785941	0.187	0.612	3.0342635735221694e-159	5.71967640995591e-135	4.364800153711935e-163	PvC
Tpm2	1.141094200560582e-134	-0.6004888249455631	0.7	0.887	2.3797519552690937e-130	3.122823075442127e-142	-0.6361388195192206	0.671	0.901	6.512647523834555e-138	1.538102013169803e-190	-0.6114849580878514	0.679	0.897	3.2077117484656243e-186	1.141094200560582e-134	4.614306039509319e-190	PvC
Diaph3	1.2781818145345217e-227	-0.5679011472550557	0.007	0.582	2.665648174211745e-223	2.378822955568644e-154	-0.664663319575165	0.008	0.545	4.961035273838407e-150	2.7865292103703097e-133	-0.5190208132586709	0.013	0.489	5.81130666822728e-129	2.7865292103703097e-133	3.834545443603698e-227	Cxcl9+ TRC
Dbi	1.093570092298728e-143	-0.5649631888146658	0.399	0.657	2.2806404274889975e-139	2.4274038717363396e-153	-0.5362745373684024	0.434	0.715	5.062350774506136e-149	7.865726594067235e-133	-0.4465245608685281	0.489	0.669	1.6403972811927218e-128	7.865726594067235e-133	7.282211615209025e-153	BEC
Ndrg2	1.3009233030363429e-157	-0.5692826644482482	0.133	0.584	2.713075548482293e-153	3.043065585675421e-132	-0.5313830580526373	0.155	0.583	6.34631327892609e-128	3.479799972644465e-222	-0.5857894130918585	0.118	0.611	7.257122842950032e-218	3.043065585675421e-132	1.0439399917933304e-221	PvC
Tspan18	8.861913326681354e-132	-0.3601991826169725	0.067	0.351	1.848152024279396e-127	6.250250904453691e-152	-0.3588578070307158	0.06	0.356	1.3034898261238172e-147	4.970531141295979e-187	-0.34776087760314206	0.067	0.34	1.0366042695172765e-182	8.861913326681354e-132	1.4911593423887793e-186	BEC
Ptp4a3	1.4788244864369118e-131	-0.48545695724566873	0.184	0.478	3.0840884664641794e-127	9.25166970654188e-148	-0.4964345393232321	0.174	0.485	1.9294357172993091e-143	3.709636444189997e-137	-0.4352877729970589	0.218	0.467	7.736446804358239e-133	1.4788244864369118e-131	2.775500911962503e-147	BEC
Pink1	1.2025841794077017e-150	-0.40626741929404403	0.031	0.405	2.507989306154762e-146	5.946702505270194e-130	-0.3963942723097138	0.039	0.39	1.240184807474099e-125	3.057326908354935e-140	-0.351867837222667	0.046	0.366	6.376055267374217e-136	5.946702505270194e-130	3.607752538223172e-150	PvC
Bloc1s1	4.891742501234917e-139	-0.6188764990427251	0.388	0.733	1.0201728986325418e-134	6.509732444125487e-130	-0.5859678626664849	0.426	0.783	1.3576047012223703e-125	6.285317959140984e-198	-0.629167635431678	0.296	0.723	1.3108030603788522e-193	6.509732444125487e-130	1.885595387742283e-197	PvC
H2afv	7.611184283975311e-130	-0.4693826585957028	0.215	0.5	1.5873124824230511e-125	6.320685125682187e-173	-0.5113975233019088	0.21	0.55	1.31817888296102e-168	2.3889667274713577e-166	-0.4493060548600717	0.246	0.52	4.982190110141516e-162	7.611184283975311e-130	1.8962055377046807e-172	BEC
Nr4a1	9.05418090285799e-130	-0.6943465018073651	0.309	0.571	1.8882494272910338e-125	8.63020380730917e-179	-0.7231737945153105	0.3	0.626	1.7998290040143274e-174	5.206575674149121e-153	-0.615478743111937	0.357	0.583	1.0858313568437992e-148	9.05418090285799e-130	2.589061142192753e-178	BEC
Cd9	9.911681961779949e-130	-0.6633629981022929	0.546	0.778	2.0670812731292084e-125	3.0795601862122415e-138	-0.689574077245109	0.524	0.802	6.422422768345629e-134	2.5021153432828352e-204	-0.6898890427971988	0.499	0.823	5.2181615484163526e-200	9.911681961779949e-130	7.506346029848676e-204	PvC
Gm13889	1.668391795872297e-129	-0.6143258157792266	0.226	0.53	3.479431090291675e-125	2.403224477099511e-162	-0.6442339369650585	0.234	0.588	5.01192464699103e-158	2.528859440161612e-160	-0.5763307685821495	0.244	0.529	5.273936362457042e-156	1.668391795872297e-129	7.209673431298641e-162	BEC
Pclaf	7.921277386214189e-224	-0.9039639788338467	0.009	0.612	1.651982398894969e-219	4.959646029284583e-129	-0.6866786104512141	0.012	0.545	1.0343341794072997e-124	6.402820097454498e-167	-0.9075774895793357	0.019	0.66	1.3353081313241357e-162	4.959646029284583e-129	2.376383215864343e-223	Cxcl9+ TRC
Rnaseh2c	5.414583306542026e-129	-0.34278216049726956	0.064	0.344	1.1292113485793396e-124	5.8891029307382e-149	-0.34288920639676534	0.069	0.365	1.2281724162054516e-144	8.280957134692806e-148	-0.3151750133726864	0.105	0.356	1.7269936104401847e-143	5.414583306542026e-129	1.766730879221452e-148	BEC
Ctsd	6.64457223303183e-132	-0.5541978866939536	0.273	0.665	1.3857255391987883e-127	2.1404514386227343e-140	-0.5809243427934612	0.319	0.721	4.463911475247712e-136	7.518602707154671e-129	-0.4831221642267464	0.304	0.668	1.5680045945771066e-124	7.518602707154671e-129	6.421354315868141e-140	PvC
Selenom	1.172431144692751e-137	-0.6172655354341664	0.369	0.743	2.445105152256732e-133	8.36024998539502e-129	-0.6007380627642289	0.385	0.756	1.7435301344541316e-124	5.02235025519092e-154	-0.556803687084082	0.338	0.72	1.0474111457200664e-149	8.36024998539502e-129	1.5067050765572512e-153	PvC
Aspm	2.338553689635981e-146	-0.6733251518660374	0.011	0.493	4.8770537197358384e-142	1.1044548698599842e-128	-0.8283463601140655	0.013	0.568	2.303340631092997e-124	3.6788809859940725e-131	-0.6258702548749602	0.015	0.511	7.672306296290638e-127	1.1044548698599842e-128	7.01566106890774e-146	Cxcl9+ TRC
Racgap1	9.506689138532906e-200	-0.7476630959483547	0.01	0.582	1.9826200198410375e-195	3.3639202171426997e-243	-0.9698323148726404	0.008	0.75	7.0154556128511e-239	1.1846324069340513e-128	-0.6822801665026904	0.015	0.511	2.470550884660964e-124	1.1846324069340513e-128	1.0091760651428652e-242	Cxcl9+ TRC
Tmem86a	1.3397399627364775e-128	-0.29196072917988936	0.016	0.265	2.794027692286924e-124	6.1872601047131155e-170	-0.33348138578615605	0.014	0.3	1.2903530948379201e-165	2.662071644994627e-219	-0.3069781272352415	0.021	0.288	5.551750415636295e-215	1.3397399627364775e-128	7.986214934983728e-219	BEC
Rtn4rl1	3.1806280888519682e-158	-0.4005174167965358	0.02	0.394	6.63319987930078e-154	1.3471862429212648e-128	-0.374978730282855	0.028	0.366	2.8095569096122976e-124	1.0053770818140536e-145	-0.3263306058758485	0.031	0.345	2.096713904123209e-141	1.3471862429212648e-128	9.5418842665560765e-158	PvC
Bnip3l	2.829859407513959e-134	-0.50863758081488	0.367	0.616	5.901671794370362e-130	1.6247981519936932e-176	-0.5658330779929099	0.367	0.657	3.388516545982847e-172	2.654831494283269e-128	-0.42222047133482443	0.428	0.611	5.536651081327758e-124	2.654831494283269e-128	4.8743944559812e-176	BEC
Vstm4	1.2669590008979336e-127	-0.5707667762486328	0.171	0.559	2.6422429963726406e-123	2.5786738479483878e-141	-0.6041043782405875	0.151	0.574	5.377824309896362e-137	4.0823477622575065e-172	-0.550917940969678	0.134	0.549	8.51373625818803e-168	1.2669590008979336e-127	1.2247043286772444e-171	PvC
Cdca3	5.642622035440966e-244	-0.7603372045379347	0.005	0.567	1.1767688254912135e-239	3.205310103969553e-178	-0.7569639611037239	0.01	0.636	6.684674221828503e-174	1.4619679524117535e-127	-0.5569463789459742	0.013	0.468	3.048934164754712e-123	1.4619679524117535e-127	1.692786610632388e-243	Cxcl9+ TRC
Psap	2.3638140141399906e-180	-0.5857843930871369	0.663	0.876	4.92973412648895e-176	4.033787254985168e-133	-0.46619980474280265	0.708	0.884	8.412463320271567e-129	1.5071283391555126e-127	-0.4089390554489869	0.668	0.845	3.143116151308822e-123	1.5071283391555126e-127	7.091442042419789e-180	PvC
